playerid,mlbamid,name,season,age,g,gs,ip,tbf,h,er,hr,so,bb,ibb,hbp,babip,lob_percent,fip,x_fip,ld_percent,hr_fb,f_bv,c_tv,s_fv,o_swing_percent,c_sw_str_percent,x_era,position,ev90,barrels,barrel_percent,k_percent,bb_percent,k_minus_bb_percent,era,xera_gap,fip_era_gap
13942,608718,Brent Suter,2024,34,47,3,65.2,270,63,23,10,50,12,0,3,0.2717948717948718,0.828125,4.308611868566144,4.1939826326551515,0.192118226,0.12345679,86.39296636,NA,NA,0.33389545,0.24755382,4.2,RP,102.8,15,0.07317073,18.51851851851852,5.555555555555555,12.962962962962964,3.174846625766871,-1.0251533742331294,-1.1337652427992735
16358,641816,Tyler Mahle,2024,29,3,3,12.2,56,14,7,1,10,4,0,1,0.325,0.68181818,3.7980587573593034,4.562279276770329,0.195121951,0.066666666,91.45454545,85.375,85.49275362,0.34042553,0.28384279,3.75,SP,105.1,2,0.04878049,17.857142857142858,8.928571428571429,8.928571428571429,5.163934426229509,1.4139344262295088,1.3658756688702054
33294,678020,Seth Halvorsen,2024,24,12,0,12.1,46,8,2,2,13,2,0,1,0.21428571428571427,0.97560976,3.8962095832546138,3.504435301276725,0.066666666,0.142857142,100.04040404,NA,89.46,0.24418605,0.31284916,2.68,RP,107.1,2,0.06666667,28.26086956521739,6.521739130434782,21.73913043478261,1.487603305785124,-1.1923966942148763,-2.40860627746949
31843,677958,Kumar Rocker,2024,24,3,3,11.2,55,12,5,1,14,6,0,1,0.3333333333333333,0.73863636,3.680765520601858,3.8624870215522082,0.181818181,0.1,95.70542636,NA,NA,0.30952381,0.27981651,3.17,SP,101.8,1,0.02941176,25.454545454545453,12.727272727272727,12.727272727272727,4.017857142857143,0.8478571428571433,0.3370916222552851
6655,518886,Craig Kimbrel,2024,36,57,0,52.1,232,40,31,7,73,31,1,5,0.28448275862068967,0.61933535,4.179218730220814,4.000526749847051,0.237704918,0.129629629,93.88151659,NA,NA,0.26811594,0.29606625,4.31,RP,104.6,13,0.10569106,31.46551724137931,15.948275862068966,15.517241379310343,5.355086372360844,1.0450863723608448,1.1758676421400303
27581,669713,Hayden Wesneski,2024,26,28,7,67.2,283,56,29,12,67,21,0,2,0.2430939226519337,0.67524116,4.511307528761321,3.926450027950475,0.151041666,0.155844155,94.35603113,88.17021277,NA,0.33541342,0.29433612,4.17,RP,105.4,18,0.09326425,23.674911660777383,8.12720848056537,15.547703180212013,3.883928571428571,-0.28607142857142875,-0.6273789573327502
23135,674285,Eduardo Salazar,2024,26,26,0,29.1,133,34,9,2,27,14,0,1,0.3595505617977528,0.82251082,3.7460253710096865,3.942122344944412,0.208791208,0.095238095,94.5248227,NA,NA,0.31543624,0.25150905,4.91,RP,106.6,4,0.04395604,20.30075187969925,11.278195488721805,9.022556390977444,2.783505154639175,-2.126494845360825,-0.9625202163705113
22207,669084,DL Hall,2024,25,13,7,43,197,48,24,6,44,21,0,4,0.3442622950819672,0.72755418,4.6781077858433395,4.481651649195441,0.170731707,0.130434782,93.39548023,NA,NA,0.291939,0.27458493,4.46,SP,104.4,11,0.0859375,22.33502538071066,12.690355329949238,9.644670050761423,5.023255813953488,0.5632558139534884,0.3451480281101489
17897,664076,Garrett Cleavinger,2024,30,68,0,60,266,52,25,6,71,31,0,7,0.304635761589404,0.74754902,3.999813270568878,4.287422151958879,0.187096774,0.095238095,96.27913279,90.48109966,NA,0.33011272,0.2923368,4.34,RP,103.3,15,0.0955414,26.691729323308273,14.285714285714285,12.406015037593988,3.75,-0.5899999999999999,-0.24981327056887803
25379,669674,Sam Long,2024,28,43,0,42.2,176,34,15,5,44,17,1,1,0.26605504587155965,0.77777778,3.8930424515158353,3.9997390399122343,0.160714285,0.108695652,94.3,NA,87.63333333,0.32048193,0.27982955,4,RP,103.3,9,0.07894737,25,10.795454545454545,14.204545454545455,3.1990521327014214,-0.8009478672985786,-0.6939903188144139
27500,677944,Slade Cecconi,2024,25,20,13,77,338,92,57,16,64,17,1,4,0.3206751054852321,0.61810155,5.023622750439766,4.698337238774359,0.18,0.132231404,94.3977433,NA,NA,0.28915663,0.26352396,4.52,SP,105.1,26,0.1027668,18.93491124260355,6.508875739644971,12.42603550295858,6.662337662337663,2.1423376623376633,1.638714911897897
20000,669330,Tyler Wells,2024,29,3,3,15.1,67,18,10,3,13,3,0,0,0.3125,0.5952381,4.6012624167314335,4.3257967594836995,0.176470588,0.130434782,92.64044944,88.11111111,NA,0.38216561,0.25868726,7.64,SP,107.6,6,0.11764706,19.402985074626866,4.477611940298507,14.925373134328359,5.960264900662252,-1.6797350993377478,1.3590024839308184
29960,700363,AJ Smith-Shawver,2024,21,1,1,4.1,18,3,0,0,4,2,0,0,0.25,1,2.7049412828930715,5.1474165798150064,0.166666666,0,96.19148936,NA,NA,0.24489796,0.24137931,2.98,SP,100.8,1,0.08333333,22.22222222222222,11.11111111111111,11.11111111111111,0,-2.98,-2.7049412828930715
26944,683618,Edgardo Henriquez,2024,22,3,0,3.1,14,2,1,0,5,2,0,0,0.2857142857142857,0.75,1.9664796638488666,3.780889924350753,0,0,98.76315789,89.42857143,NA,0.35294118,0.28813559,1.2,RP,104.2,0,0,35.714285714285715,14.285714285714285,21.42857142857143,2.903225806451613,1.703225806451613,0.9367461426027464
25977,682990,Quinn Priester,2024,23,11,7,49.2,221,56,26,7,33,14,0,3,0.29878048780487804,0.68037975,4.696681198924093,4.112634417107759,0.181286549,0.170731707,93.14754098,NA,NA,0.33261803,0.26387176,4.4,SP,105.4,7,0.04093567,14.93212669683258,7.6923076923076925,7.239819004524887,4.7560975609756095,0.3560975609756092,0.05941636205151646
13449,573124,Taylor Rogers,2024,33,64,0,60,249,53,16,7,64,22,0,2,0.2987012987012987,0.81845238,3.7498132228851535,3.719954816641616,0.16875,0.118644067,93.0647986,NA,NA,0.23580034,0.31608133,3.29,RP,104.8,10,0.0621118,25.702811244979916,9.63855421686747,16.064257028112443,2.4,-0.8900000000000001,-1.3498132228851536
22361,670059,Colin Holderman,2024,28,55,0,51.1,223,42,18,6,56,25,0,5,0.2748091603053435,0.77044025,4.257389058357461,4.416826991613249,0.205882352,0.105263157,97.21551724,92.22522523,NA,0.30232558,0.2816092,4.17,RP,103.3,15,0.10948905,25.112107623318387,13.452914798206278,11.65919282511211,3.170254403131115,-0.9997455968688849,-1.087134655226346
27453,685107,Anthony Veneziano,2024,26,12,0,13.1,58,16,5,1,14,3,0,1,0.38461538461538464,0.69892473,2.941479724645602,3.8942906697463138,0.25,0.058823529,94.8245614,NA,NA,0.34615385,0.26446281,4.02,RP,105.1,2,0.05,24.137931034482758,6.896551724137931,17.241379310344826,3.435114503816794,-0.5848854961832055,0.49363477917119214
19804,641329,Bryan Baker,2024,29,19,0,23.1,93,20,13,3,23,7,0,0,0.2833333333333333,0.57017544,3.766479860033319,3.7798606573606737,0.174603174,0.115384615,96.36666667,NA,NA,0.30143541,0.26684636,3.59,RP,106.7,6,0.0952381,24.731182795698924,7.526881720430108,17.204301075268816,5.064935064935065,1.4749350649350648,1.2984552049017455
19795,624522,Keegan Thompson,2024,29,24,0,30.1,127,19,9,3,36,18,0,0,0.22857142857142856,0.76219512,3.8587875431509087,3.9687733362447886,0.236111111,0.107142857,93.595,89.84795322,NA,0.30124224,0.26765799,4.46,RP,104.9,9,0.12328767,28.346456692913385,14.173228346456693,14.173228346456693,2.6910299003322256,-1.7689700996677744,-1.167757642818683
18439,664849,Danny Young,2024,30,42,0,37.2,165,29,19,3,48,18,1,7,0.29213483146067415,0.64257028,3.6443560135431166,3.4117940425350093,0.244444444,0.15,91.41641337,87.25,NA,0.28539326,0.33142037,4.87,RP,104.9,6,0.06521739,29.09090909090909,15.757575757575756,13.333333333333334,4.596774193548387,-0.2732258064516131,0.9524181800052705
20367,660813,Brusdar Graterol,2024,25,7,0,7.1,27,3,2,0,7,2,0,0,0.16666666666666666,0.6,2.0755706400910663,3.1064855072040225,0.277777777,0,98.19298246,96.41666667,NA,0.36065574,0.28712871,2.89,RP,102.2,0,0,25.925925925925924,7.4074074074074066,18.51851851851852,2.535211267605634,-0.35478873239436615,0.4596406275145677
19753,642528,Jonathan Loaisiga,2024,29,3,0,4,20,7,0,0,3,1,0,0,0.4375,1,2.416479778289795,3.1724839814007284,0.3125,0,97.88095238,NA,NA,0.41666667,0.27868852,4.28,RP,102,0,0,15,5,10,0,-4.28,-2.416479778289795
31838,673540,Kodai Senga,2024,31,1,1,5.1,20,2,2,1,9,1,0,1,0.125,0.76923077,3.353979789465667,1.7669844233731715,0.444444444,0.333333333,95.79310345,92.45454545,83.25,0.35,0.30136986,4.62,SP,113,2,0.22222222,45,10,35,3.5294117647058827,-1.0905882352941174,0.1754319752402158
27514,669165,Kyle Hurt,2024,26,3,1,6.2,27,8,1,0,3,1,0,0,0.34782608695652173,0.77777778,2.716479735374447,4.077287430750862,0.391304347,0,95.16216216,NA,NA,0.43181818,0.27586207,5.78,RP,100.3,1,0.04347826,11.11111111111111,3.7037037037037033,7.407407407407407,1.4516129032258065,-4.328387096774193,-1.2648668321486407
6632,471911,Carlos Carrasco,2024,37,21,21,103.2,447,112,65,19,89,33,0,5,0.3089700996677741,0.66450567,4.931753133492261,4.182668949490616,0.182389937,0.169642857,91.44367177,NA,NA,0.33236152,0.26284702,4.71,SP,104.3,26,0.08125,19.910514541387027,8.501118568232663,11.409395973154364,5.6686046511627906,0.9586046511627906,0.7368515176705293
12777,605154,John Brebbia,2024,34,59,0,55.1,242,56,36,11,67,19,0,3,0.31690140845070425,0.67092652,4.5219017297925514,3.8230205094717924,0.25,0.159420289,93.88100209,NA,NA,0.33854167,0.26834171,4.87,RP,104.7,16,0.10457516,27.685950413223143,9.090909090909092,18.595041322314053,5.88021778584392,1.0102177858439196,1.3583160560513683
26171,687362,Connor Gillispie,2024,26,3,0,8,32,4,2,0,8,5,0,0,0.21052631578947367,0.77777778,3.041479778289795,5.120491336844862,0.105263157,0,92.25,88.28125,NA,0.275,0.2173913,3.56,RP,104.7,3,0.15789474,25,15.625,9.375,2.25,-1.31,-0.7914797782897951
26215,671131,Jackson Rutledge,2024,25,3,1,8.1,34,8,3,1,9,2,0,1,0.3333333333333333,0.83333333,3.6464798515319936,3.1751258320888223,0.272727272,0.166666666,95.44117647,88.5,85.23076923,0.31168831,0.29496403,5.14,RP,103.9,2,0.09090909,26.47058823529412,8.823529411764707,17.647058823529413,3.3333333333333335,-1.8066666666666662,-0.31314651819866013
15256,642121,Cole Sulser,2024,34,10,2,16.1,66,9,5,1,15,9,1,0,0.1951219512195122,0.78313253,3.7787247239128385,4.834245303500664,0.097560975,0.05,92.25174825,87.51020408,NA,0.33898305,0.26712329,3.22,RP,101.5,2,0.04761905,22.727272727272727,15.151515151515152,7.575757575757574,2.795031055900621,-0.42496894409937935,-0.9836936680122177
12791,547184,Michael Kelly,2024,31,28,0,31.1,128,27,9,2,22,10,1,3,0.27472527472527475,0.77956989,3.836692693839014,4.937129202718809,0.166666666,0.05,95.04545455,NA,NA,0.33941606,0.27446809,3.59,RP,99.2,3,0.03225806,17.1875,10.9375,6.25,2.604501607717042,-0.9854983922829579,-1.232191086121972
12863,598264,Matt Barnes,2024,34,14,0,13.1,60,16,10,1,10,4,0,0,0.3333333333333333,0.48387097,3.541479814052586,4.607691264133953,0.177777777,0.055555555,91.33333333,NA,86.36585366,0.27516779,0.21097046,5.9,RP,103.2,4,0.08695652,16.666666666666664,6.666666666666667,9.999999999999996,6.870229007633588,0.9702290076335878,3.328749193581002
20160,663878,Nate Pearson,2024,27,60,1,66.1,285,67,33,12,74,21,0,3,0.3142857142857143,0.76819407,4.372510125553341,3.7075143698689983,0.231182795,0.162162162,97.7009901,NA,88,0.30329289,0.29839471,4.43,RP,105.1,19,0.10160428,25.964912280701753,8.421052631578947,17.54385964912281,4.493192133131619,0.06319213313161942,0.12068200757827796
19962,666214,Joey Wentz,2024,26,46,0,67.1,304,66,35,8,73,33,1,4,0.3118279569892473,0.71895425,4.191232432544106,4.241023483445997,0.21875,0.112676056,93.72035794,86.0078125,NA,0.32042724,0.27510204,3.7,RP,104.2,14,0.07216495,24.013157894736842,12.5,11.513157894736842,4.694485842026826,0.9944858420268261,0.5032534094827206
19444,670990,Yohan Ramirez,2024,29,38,0,45,208,49,31,4,45,17,2,12,0.34615384615384615,0.59392265,4.255368851791225,4.578221570389734,0.223076923,0.09090909,94.60869565,NA,NA,0.2412993,0.28348505,4.56,RP,104.5,9,0.06716418,21.634615384615387,14.903846153846153,6.7307692307692335,6.2,1.6400000000000006,1.9446311482087753
4301,458677,Justin Wilson,2024,36,60,0,46.2,209,55,29,10,51,13,1,2,0.3383458646616541,0.71428571,4.730765833562809,3.9862627339592462,0.170212765,0.158730158,95.53217822,92.21634615,86.88888889,0.38116592,0.24572127,4.25,RP,105,16,0.11188811,24.401913875598087,7.655502392344498,16.74641148325359,5.649350649350649,1.399350649350649,0.91858481578784
20153,656793,Nick Nelson,2024,28,4,0,5.1,26,8,3,0,8,2,0,1,0.5333333333333333,0.72727273,1.8539797000586942,3.8384908515109766,0.2,0,94.05555556,NA,NA,0.38095238,0.28125,3.12,RP,100.8,0,0,30.76923076923077,11.538461538461538,19.230769230769234,5.294117647058823,2.1741176470588233,3.440137947000129
31261,688297,Chris Roycroft,2024,27,27,0,34.1,155,31,16,2,33,17,0,4,0.29292929292929293,0.67073171,3.8363828645843805,4.224117486321633,0.202020202,0.076923076,95.66242038,NA,NA,0.31908832,0.28020134,3.44,RP,104.5,2,0.01980198,21.29032258064516,13.548387096774196,7.741935483870964,4.222873900293255,0.782873900293255,0.38649103570887444
21620,664776,Jake Cousins,2024,29,37,0,38,155,20,10,5,53,20,1,5,0.20833333333333334,0.81578947,4.061216889854364,3.544381265431777,0.184210526,0.166666666,95.14932127,NA,NA,0.36231884,0.34573643,3.49,RP,104,6,0.07792208,34.193548387096776,16.7741935483871,17.419354838709676,2.3684210526315788,-1.1215789473684215,-1.6927958372227856
19309,670950,Trevor Richards,2024,31,55,2,65.1,277,44,33,7,62,35,0,2,0.21637426900584794,0.63202247,4.360357491963134,4.957797210119272,0.159090909,0.081395348,92.34608379,NA,NA,0.2962963,0.26565144,3.62,RP,102.3,12,0.06741573,22.382671480144403,13.357400722021662,9.02527075812274,4.56221198156682,0.9422119815668202,0.20185448960368646
33828,683822,Naoyuki Uwasawa,2024,30,2,0,4,16,2,1,0,3,2,0,0,0.18181818181818182,0.75,3.166479778289795,5.056490286067128,0.181818181,0,90,88.125,85.08571429,0.30952381,0.25396825,2.87,RP,103.6,0,0,18.75,12.5,6.25,2.25,-0.6200000000000001,-0.9164797782897951
27942,669111,John McMillon,2024,26,10,0,12,47,7,2,1,13,5,0,0,0.21428571428571427,0.75471698,3.3331464582019397,3.761821565158509,0.107142857,0.083333333,95.28169014,NA,NA,0.33628319,0.35555556,2.13,RP,101.3,1,0.03448276,27.659574468085108,10.638297872340425,17.02127659574468,1.5,-0.6299999999999999,-1.8331464582019397
19680,664350,Sixto Sanchez,2024,25,14,7,35.2,162,43,24,3,17,14,0,3,0.32,0.55555556,4.736573306203715,5.296432990293223,0.206349206,0.076923076,93.59090909,NA,NA,0.27327327,0.23151125,5.11,SP,105.4,8,0.0625,10.493827160493826,10.493827160493826,0,6.136363636363636,1.0263636363636355,1.399790330159921
27775,693312,Kyle Nicolas,2024,25,51,0,54.2,243,51,24,4,55,31,1,4,0.31543624161073824,0.69651741,4.026235975841918,4.485609725316336,0.210526315,0.078431372,97.42638623,NA,NA,0.28253425,0.25473684,4.4,RP,103.3,13,0.08496732,22.633744855967077,14.814814814814813,7.818930041152264,3.985239852398524,-0.41476014760147617,-0.040996123443393984
29271,700270,Yilber Diaz,2024,23,7,4,28.1,119,27,12,3,19,12,0,0,0.2823529411764706,0.74712644,4.472362189837396,4.750206693820058,0.287356321,0.096774193,96.11397059,NA,NA,0.24904215,0.26012793,5.04,SP,105,4,0.04545455,15.966386554621847,10.084033613445378,5.882352941176469,3.843416370106761,-1.1965836298932389,-0.6289458197306348
20167,666205,Kyle Muller,2024,26,21,0,49.1,202,48,22,6,36,10,3,1,0.28187919463087246,0.67193676,3.9570203392065046,4.0309754884636595,0.225806451,0.111111111,92.64857881,NA,NA,0.29589041,0.2696011,4.05,RP,105.3,12,0.07741935,17.82178217821782,6.9306930693069315,10.891089108910888,4.032586558044807,-0.017413441955192788,0.07556621883830239
29530,686642,Fraser Ellard,2024,26,25,0,24,101,18,10,3,26,12,3,1,0.2542372881355932,0.70895522,4.249813542101289,3.9478207775442793,0.209677419,0.142857142,94.89208633,91.65789474,NA,0.24390244,0.27482679,3.91,RP,103.8,4,0.06451613,25.742574257425744,15.841584158415841,9.900990099009903,3.75,-0.16000000000000014,-0.4998135421012888
23809,678061,Ray Kerr,2024,29,10,2,22.1,103,29,14,4,27,7,0,3,0.4032258064516129,0.74850299,4.420211192955553,3.784399671182591,0.28125,0.16,95.21637427,90.26666667,89.41176471,0.34259259,0.32114883,5.01,RP,104.1,8,0.12121212,26.21359223300971,9.70873786407767,16.50485436893204,5.701357466063348,0.6913574660633479,1.2811462731077947
22932,672860,Prelander Berroa,2024,24,17,0,19,83,15,7,2,26,13,1,1,0.3170731707317073,0.83969466,4.008585210520179,4.231751998717604,0.116279069,0.1,97.68874172,NA,NA,0.31555556,0.2991453,2.24,RP,101.8,2,0.04651163,31.32530120481928,18.072289156626507,13.253012048192772,3.31578947368421,1.07578947368421,-0.692795736835969
21183,528748,Humberto Castellanos,2024,26,7,0,10.1,48,11,6,0,7,4,0,2,0.3142857142857143,0.64705882,3.553576600117447,5.163134133836683,0.428571428,0,90.34117647,87.12,NA,0.34821429,0.20967742,5.38,RP,102.3,0,0,14.583333333333334,12.5,2.083333333333334,5.346534653465346,-0.03346534653465394,1.792958053347899
33834,689958,Andrew Walters,2024,23,9,1,8.2,32,1,0,0,6,5,0,0,0.047619047619047616,0.83333333,3.51263368792789,5.7806467132118,0.142857142,0,95.90361446,NA,NA,0.36585366,0.2556391,2.94,RP,100.1,0,0,18.75,15.625,3.125,0,-2.94,-3.51263368792789
18064,664208,Phil Maton,2024,31,71,0,64,265,47,26,7,60,24,1,9,0.24242424242424243,0.75498575,4.26022997386757,4.279487989491389,0.175438596,0.114754098,88.5300207,85.46511628,NA,0.32917317,0.27659574,4.31,RP,104,12,0.06976744,22.641509433962266,12.830188679245284,9.811320754716983,3.65625,-0.6537499999999996,-0.6039799738675704
24930,681799,Ethan Roberts,2024,26,21,0,26.2,118,31,11,3,26,10,0,1,0.358974358974359,0.82010582,3.916479796171189,4.608591791538585,0.24691358,0.078947368,91.68292683,89.91447368,NA,0.28623188,0.28270042,4.31,RP,104.5,6,0.07407407,22.033898305084744,9.322033898305085,12.71186440677966,3.7786259541984735,-0.5313740458015261,-0.13785384197271533
16703,657240,Julian Merryweather,2024,32,15,0,15,74,18,11,0,14,9,0,3,0.375,0.63333333,3.6998131794399773,5.413422924388174,0.234042553,0,95.97478992,NA,NA,0.26666667,0.24908425,5.86,RP,107,2,0.04166667,18.91891891891892,16.216216216216218,2.7027027027027017,6.6,0.7399999999999993,2.9001868205600223
21584,663941,Tristan Beck,2024,28,7,1,16,67,14,3,2,14,4,0,1,0.2608695652173913,0.98765432,3.9789798267185716,4.810993536420987,0.125,0.076923076,93.09836066,NA,NA,0.34351145,0.26859504,3.86,RP,103,6,0.125,20.8955223880597,7.462686567164178,13.432835820895521,1.6875,-2.1725,-2.2914798267185716
31635,806185,Hayden Birdsong,2024,22,16,16,72,315,57,38,11,88,43,0,4,0.27218934911242604,0.73363431,4.666479778289795,4.213377190153632,0.1875,0.150684931,95.83521809,NA,NA,0.29137529,0.2795389,4.65,SP,105.4,16,0.08888889,27.936507936507937,14.920634920634921,13.015873015873016,4.75,0.09999999999999964,0.0835202217102049
16727,592779,Brock Stewart,2024,32,16,0,15.2,67,15,9,2,20,8,0,0,0.35135135135135137,0.69306931,3.8047777153885556,3.496359664126141,0.282051282,0.142857142,96.97959184,93.43137255,NA,0.34640523,0.29104478,4.08,RP,107.2,1,0.02564103,29.850746268656714,11.940298507462686,17.91044776119403,5.328947368421053,1.248947368421053,1.5241696530324975
25839,664351,Luis Contreras,2024,28,5,0,6,26,7,6,0,6,2,0,0,0.3888888888888889,0.33333333,2.1664796193440505,3.9304897069847473,0.277777777,0,91.95833333,NA,NA,0.28125,0.24761905,3.24,RP,104.6,1,0.05555556,23.076923076923077,7.6923076923076925,15.384615384615383,9,5.76,6.8335203806559495
23165,674444,Steven Cruz,2024,25,5,0,5.2,18,1,0,0,4,0,0,0,0.07142857142857142,1,1.7547149140116902,3.3556651708095657,0.142857142,0,98,93,NA,0.34042553,0.26829268,1.28,RP,101,0,0,22.22222222222222,0,22.22222222222222,0,-1.28,-1.7547149140116902
15369,643361,Kevin Herget,2024,33,7,0,11.1,43,6,2,1,9,3,0,0,0.16666666666666666,0.92105263,3.5194209943593213,4.10672482033106,0.166666666,0.076923076,92.97183099,87.16666667,NA,0.32098765,0.31125828,5.14,RP,104.7,4,0.12903226,20.930232558139537,6.976744186046512,13.953488372093025,1.6216216216216217,-3.5183783783783777,-1.8977993727376996
21992,666808,Camilo Doval,2024,26,62,0,59,271,54,32,5,78,39,2,2,0.3333333333333333,0.68181818,3.7088527297809346,3.632248249517017,0.133333333,0.125,98.72710623,NA,NA,0.31358382,0.31668153,3.44,RP,105.9,13,0.08552632,28.782287822878228,15.867158671586715,12.915129151291513,4.88135593220339,1.4413559322033902,1.1725032024224555
19867,656288,Griffin Canning,2024,28,32,31,171.2,739,174,99,31,130,66,1,6,0.2826086956521739,0.69595262,5.257742038134959,4.751002727914869,0.200750469,0.148325358,93.48780488,NA,NA,0.32867946,0.25452646,4.74,SP,105.5,46,0.08566108,17.591339648173207,9.878213802435724,7.713125845737483,5.204439252336448,0.4644392523364482,-0.05330278579851022
27494,690925,Clayton Beeter,2024,25,3,0,3.2,15,4,2,0,5,1,0,0,0.4444444444444444,0.6,1.2573885381713799,2.4944865395871965,0.333333333,0,95.23529412,NA,NA,0.36666667,0.31372549,3.62,RP,106.1,1,0.11111111,33.33333333333333,6.666666666666667,26.66666666666666,5.625,2.005,4.36761146182862
30182,701542,Will Warren,2024,25,6,5,22.2,110,33,26,5,29,10,0,1,0.4307692307692308,0.45945946,4.9311857101414045,3.998019968397728,0.217391304,0.172413793,93.53256705,86.78947368,NA,0.2972028,0.29257642,4.52,SP,105.1,8,0.11428571,26.36363636363636,10,16.36363636363636,10.54054054054054,6.020540540540541,5.609354830399136
24094,678692,Ronny Henriquez,2024,24,16,1,19.1,82,20,7,2,15,5,1,2,0.3103448275862069,0.78512397,4.045790267699421,3.9522799678177982,0.2,0.125,95.68686869,NA,NA,0.28823529,0.26072607,5.11,RP,105.9,5,0.08333333,18.29268292682927,9.75609756097561,8.536585365853659,3.298429319371728,-1.8115706806282725,-0.7473609483276933
21544,663767,Chase Shugart,2024,27,6,0,8.2,36,8,4,1,8,3,0,0,0.2916666666666667,0.72916667,3.8587875975659847,4.801262888157938,0.16,0.071428571,95.58,92.42857143,NA,0.4494382,0.21126761,3.31,RP,105.8,1,0.04,22.22222222222222,8.333333333333332,13.88888888888889,4.390243902439025,1.0802439024390247,0.5314563048730401
15552,643338,Chad Green,2024,33,53,0,53.1,210,41,19,8,46,14,3,2,0.2357142857142857,0.80786026,4.291479885578166,4.439391563316963,0.128378378,0.108108108,95.50595238,91.66666667,NA,0.35123967,0.24880952,3.8,RP,106.2,13,0.08783784,21.904761904761905,9.047619047619047,12.857142857142858,3.2203389830508478,-0.5796610169491521,-1.0711409025273184
19995,669270,Joel Kuhnel,2024,29,6,0,10,39,8,5,1,5,0,0,1,0.21875,0.52631579,3.766479778289795,4.734492387622595,0.06060606,0.066666666,94.30985915,NA,NA,0.33333333,0.23899371,3.72,RP,105.4,2,0.06060606,12.82051282051282,2.564102564102564,10.256410256410255,4.5,0.7799999999999998,0.7335202217102048
21527,663704,James McArthur,2024,27,57,0,56.2,247,68,31,8,49,14,2,3,0.3468208092485549,0.66395664,4.172362244087945,3.6178281259647087,0.2,0.166666666,95.01975309,NA,NA,0.33333333,0.31415929,4.43,RP,103.9,15,0.08287293,19.838056680161944,7.6923076923076925,12.145748987854251,4.9644128113879,0.5344128113879005,0.7920505672999552
27694,686993,Justin Sterner,2024,27,2,0,4,19,5,1,0,4,1,1,0,0.35714285714285715,0.66666667,1.916479778289795,4.562494489178062,0.071428571,0,93.48780488,85.72727273,NA,0.3,0.25,1.14,RP,102.9,0,0,21.052631578947366,10.526315789473683,10.526315789473683,2.25,1.11,0.3335202217102049
27914,694037,Daniel Palencia,2024,24,10,0,14.2,69,14,10,0,16,12,0,1,0.35,0.59259259,3.6437525262517387,4.880850366787286,0.15,0,98.05780347,NA,88.45454545,0.23571429,0.27272727,4.68,RP,106.8,2,0.05,23.18840579710145,18.84057971014493,4.34782608695652,6.338028169014085,1.6580281690140852,2.694275642762346
14552,614179,Jose Ruiz,2024,29,52,0,51,217,51,21,8,52,17,1,1,0.30935251798561153,0.79584775,4.225303386899433,3.6684488415437824,0.205479452,0.16,96.09954751,NA,NA,0.36401674,0.27185629,4.14,RP,105.5,12,0.08163265,23.963133640552993,8.755760368663594,15.207373271889399,3.705882352941176,-0.4341176470588235,-0.5194210339582566
21652,665625,Elvis Peguero,2024,27,52,0,51.1,227,52,17,4,47,27,3,2,0.32653061224489793,0.78249337,4.043103306915598,4.119940548100033,0.18,0.108108108,96.84352078,NA,NA,0.35984095,0.2939759,4.14,RP,105.1,8,0.05298013,20.704845814977972,14.096916299559473,6.607929515418499,2.99412915851272,-1.1458708414872798,-1.0489741484028783
16754,657697,Vinny Nittoli,2024,33,9,0,12,46,10,2,1,8,2,0,0,0.2571428571428571,0.94339623,3.4164797981580115,4.601159168307335,0.166666666,0.055555555,91.5,89.23300971,87.4,0.35294118,0.25842697,3.34,RP,107.7,2,0.05555556,17.391304347826086,4.3478260869565215,13.043478260869565,1.5,-1.8399999999999999,-1.9164797981580115
10591,518397,Scott Alexander,2024,34,45,0,38.2,160,31,11,3,31,15,7,2,0.25688073394495414,0.77625571,3.890617899832396,3.9377961958991072,0.154545454,0.111111111,92.12876712,NA,NA,0.3502994,0.23767606,4,RP,105.3,14,0.125,19.375,15,4.375,2.5916230366492146,-1.4083769633507854,-1.2989948631831814
16466,641703,Brent Honeywell,2024,29,20,1,37.2,149,32,11,3,18,11,0,2,0.25217391304347825,0.80882353,4.28152407313002,4.972223964246256,0.206896551,0.069767441,94.76774194,NA,80.70138889,0.27828746,0.23193277,4.87,RP,103.5,6,0.05084746,12.080536912751679,8.724832214765101,3.355704697986578,2.661290322580645,-2.208709677419355,-1.6202337505493754
17556,623474,Jimmy Herget,2024,30,8,0,12.1,52,13,6,2,15,3,0,0,0.34375,0.75757576,3.571885194144518,3.793087339160767,0.176470588,0.105263157,91.56097561,NA,NA,0.35238095,0.31746032,2.91,RP,104.6,3,0.08823529,28.846153846153843,5.769230769230769,23.076923076923073,4.462809917355372,1.552809917355372,0.8909247232108539
28036,681432,Luke Little,2024,23,30,1,26,109,15,10,1,28,18,1,4,0.2413793103448276,0.73033708,4.051095422485247,4.307099700717629,0.051724137,0.076923076,95.85804416,NA,90.33333333,0.2398374,0.32118451,3.62,RP,104.3,2,0.03389831,25.688073394495415,21.100917431192663,4.587155963302752,3.4615384615384617,-0.15846153846153843,-0.5895569609467852
