Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Jarred Kelenic","SEA",54,181,7,20,17,5,0.08839779,0.337016574,0.171779141,0.166666666,0.141104294,0.220994475,0.312883435,0.2375213253563939,0.271,56.70986087022126,0.3824730641208589,-8.434812361619592,1.5433937311172485,-0.12289716333619878,22,10,5,1,16,0,1,1,0,61,23,163,14,"Jarred Kelenic",22558,672284
"Michael Brantley","HOU",64,277,5,28,26,1,0.111913357,0.108303249,0.127572017,0.311004784,0.288065843,0.369565217,0.41563786,0.34492099915977814,0.374,127.72683271353289,-1.613595999777317,7.029062927580263,-5.54254424571991,1.075346758402449,35,50,14,1,31,2,1,1,1,30,70,243,13,"Michael Brantley",4106,488726
"Jean Segura","PHI",98,387,10,45,33,13,0.064599483,0.149870801,0.110169491,0.306620209,0.276836158,0.335917312,0.387005649,0.3198675280099088,0.303,105.3648028437113,0.385410881601274,2.797598573500706,3.9042232036590576,2.1000038491818485,32,79,9,0,25,1,7,1,0,58,98,354,13,"Jean Segura",5933,516416
"Matt Carpenter","NYY",47,154,15,28,37,0,0.123376623,0.227272727,0.421875,0.303797468,0.3046875,0.411764705,0.7265625,0.47164165699168253,0.36,215.6468959792109,-0.2939786734059453,19.747143916741322,-2.2167882472276688,2.3516966097787733,36,15,9,0,19,1,5,1,1,35,39,128,13,"Matt Carpenter",8090,572761
"Donovan Solano","CIN",80,304,4,22,24,0,0.0625,0.200657894,0.100719425,0.348837209,0.284172661,0.338815789,0.384892086,0.3188689457307948,0.315,98.76122892127258,-2.148200741969049,-2.5857339359696634,-2.8097845315933228,0.5303543396559567,34,59,16,0,19,1,5,2,0,61,79,278,13,"Donovan Solano",8623,456781
"Wil Myers","SDP",77,286,7,29,41,2,0.073426573,0.3006993,0.137931034,0.356725146,0.260536398,0.314685314,0.398467432,0.31080138327782614,0.288,103.45790434963106,0.737798438873142,1.8868125832833598,-0.442568302154541,1.183558649384545,31,46,15,0,21,1,1,3,0,86,68,261,13,"Wil Myers",10047,571976
"Jackie Bradley Jr.","- - -",132,370,4,30,38,2,0.064864864,0.208108108,0.107558139,0.25095057,0.203488372,0.255434782,0.311046511,0.25150789741588675,0.268,56.032861357188814,-0.9331720722839236,-19.239332757703345,5.3259581327438354,-0.23295102740881346,32,42,23,1,24,0,0,0,2,77,70,344,13,"Jackie Bradley Jr.",12984,598265
"Carson Kelly","ARI",104,354,7,40,35,2,0.081920903,0.200564971,0.123028392,0.24691358,0.211356466,0.282485875,0.334384858,0.2745388581254388,0.288,73.31865610581097,-1.0576070346869528,-12.031414300135095,5.39313942193985,0.5802747250681796,27,42,18,0,29,0,4,4,0,71,67,317,13,"Carson Kelly",13620,608348
"Victor Caratini","MIL",96,314,9,26,34,0,0.098726114,0.213375796,0.143382353,0.228426395,0.198529411,0.300319488,0.341911764,0.2887725870196636,0.309,84.32163318523163,-2.059894885867834,-7.779642094228571,10.975380420684814,1.4684861160630822,28,33,12,0,31,1,9,1,1,67,54,272,13,"Victor Caratini",14968,605170
"Jeff McNeil","NYM",148,589,9,73,62,4,0.067911714,0.103565365,0.127579738,0.352564102,0.326454033,0.382003395,0.454033771,0.3651558885566231,0.323,140.45996407911096,-0.138210900593549,27.54950649313114,5.247600793838501,5.568751291221564,30,125,39,1,40,1,11,5,0,61,174,533,13,"Jeff McNeil",15362,643446
"Aristides Aquino","CIN",80,276,10,24,30,2,0.061594202,0.365942028,0.166023166,0.277027027,0.196911196,0.246376811,0.362934362,0.26657857022423675,0.243,63.00641469156943,-0.23798912158235908,-12.100643349803892,4.229423761367798,0.16938776384605242,28,28,13,0,17,0,0,0,0,101,51,259,13,"Aristides Aquino",15482,606157
"Paul DeJong","STL",77,237,6,19,25,3,0.088607594,0.333333333,0.128571428,0.212598425,0.157142857,0.244725738,0.285714285,0.24067126698634794,0.267,53.282302236575376,-1.354862252715975,-14.218865604670563,6.309816360473633,0.02469966225627146,28,18,9,0,21,0,4,2,0,79,33,210,13,"Paul DeJong",18015,657557
"Keibert Ruiz","WSN",112,433,7,33,36,6,0.069284064,0.115473441,0.109137056,0.27138643,0.251269035,0.3125,0.360406091,0.29886494438957284,0.328,91.9628850989249,-0.08277306985110044,-4.126058858894895,3.9628968834877014,1.5451783875341956,23,70,22,0,30,0,6,2,1,50,99,394,13,"Keibert Ruiz",19610,660688
"Santiago Espinal","TOR",135,491,7,51,51,6,0.073319755,0.138492871,0.102449888,0.299734748,0.267260579,0.322448979,0.369710467,0.3054524955086425,0.298,99.66693626677954,-1.08731942018494,-1.2713441466763267,8.259972333908081,2.36324062339685,27,88,25,0,36,1,2,3,1,68,120,449,13,"Santiago Espinal",19997,669289
"Matt Vierling","PHI",117,357,6,41,32,7,0.06442577,0.196078431,0.104615384,0.290196078,0.246153846,0.296918767,0.35076923,0.28516866062201707,0.324,81.63860953535426,-0.3898285375908017,-8.005709514698054,-2.5486044883728027,0.17992917616425363,25,60,12,2,23,0,3,6,0,70,80,325,13,"Matt Vierling",21558,663837
"Wander Franco","TBR",83,344,6,46,33,8,0.075581395,0.095930232,0.140127389,0.29032258,0.277070063,0.328488372,0.417197452,0.3234621470593155,0.331,115.06711624025371,2.4257906614802778,8.25830646939079,2.2989922165870667,2.2500956199841315,21,58,20,3,26,1,0,4,0,33,87,314,13,"Wander Franco",23667,677551
"Josh Harrison","CHW",119,425,7,50,27,2,0.049411764,0.167058823,0.113989638,0.296774193,0.256476683,0.316784869,0.370466321,0.3049048785622238,0.284,97.43237283544639,-0.352831925265491,-1.5808032769925848,3.1582216024398804,1.5760519735794747,34,71,19,2,21,0,14,2,2,71,99,386,12,"Josh Harrison",8202,543281
"Rafael Ortega","CHC",118,371,7,35,35,12,0.118598382,0.199460916,0.117088607,0.285123966,0.240506329,0.330623306,0.357594936,0.3048001199717093,0.307,98.2162485784779,-3.1122309109196067,-3.881103906224309,-2.274700880050659,0.6922701282832956,31,54,14,1,44,2,2,7,1,74,76,316,12,"Rafael Ortega",10323,542364
"Yasmani Grandal","CHW",99,376,5,15,27,1,0.119680851,0.210106382,0.067278287,0.248979591,0.201834862,0.300531914,0.269113149,0.2631025317509969,0.29,67.92079347810908,-3.9719074349850416,-17.544999834620153,0.8442773818969727,-0.5057004764747817,33,54,7,0,45,1,2,2,0,79,66,327,12,"Yasmani Grandal",11368,518735
"Brad Miller","TEX",81,241,7,20,32,4,0.074688796,0.290456431,0.108108108,0.273972602,0.211711711,0.269709543,0.319819819,0.2630220429036627,0.269,68.38938513269808,-1.5899619651027024,-10.16265610884373,-8.039828062057495,-1.1113985508746023,32,37,3,0,18,0,0,1,0,70,47,222,12,"Brad Miller",12775,543543
"Orlando Arcia","ATL",68,234,9,25,30,0,0.089743589,0.217948717,0.172248804,0.278145695,0.244019138,0.316239316,0.416267942,0.32082235609364307,0.329,105.41065318826178,-0.45757514610886574,1.0134223067077666,-2.80317260324955,0.6563794797226167,27,33,9,0,21,0,2,2,0,51,51,209,12,"Orlando Arcia",13185,606115
"Rob Refsnyder","BOS",57,177,6,25,21,1,0.084745762,0.259887005,0.189542484,0.394230769,0.307189542,0.38418079,0.496732026,0.3812215584146101,0.374,146.05808288350633,0.07670539012178779,9.250446218564733,-4.953746318817139,1.038539969449073,31,30,11,0,15,0,6,3,0,46,47,153,12,"Rob Refsnyder",13770,608701
"Jake Cave","MIN",54,177,5,17,20,2,0.062146892,0.276836158,0.170731707,0.267857142,0.213414634,0.259887005,0.384146341,0.278234846847879,0.285,79.78384959088504,1.5188508625142276,-2.5077545190235933,0.2508072853088379,0.35043085478138664,29,20,7,3,11,0,0,2,0,49,35,164,12,"Jake Cave",14477,595909
"Mitch Garver","TEX",54,215,10,23,24,1,0.106976744,0.246511627,0.196808511,0.228346456,0.207446808,0.297674418,0.404255319,0.3082632918690526,0.319,100.32875722337167,-0.635846592951566,-0.5563074134021813,-4.384113430976868,0.19478481169931172,31,22,7,0,23,0,2,2,0,53,39,188,12,"Mitch Garver",15161,641598
"Victor Reyes","DET",92,336,3,27,34,2,0.038690476,0.229166666,0.107936508,0.322175732,0.253968253,0.288690476,0.361904761,0.284030971072969,0.292,84.38749465074416,-0.19912898167967796,-6.102216482225936,-4.836479902267456,-0.033454933382550345,27,55,19,3,13,0,4,4,0,77,80,315,12,"Victor Reyes",15487,622682
"Jose Siri","- - -",104,325,7,53,24,14,0.061538461,0.332307692,0.126245847,0.304812834,0.212624584,0.267692307,0.338870431,0.26819428865726175,0.261,74.92302051209977,3.631786630023271,-5.539408396523413,12.520938858389854,1.8115984974473744,26,42,13,2,20,0,3,1,0,108,64,301,12,"Jose Siri",17452,642350
"Cavan Biggio","TOR",97,303,6,43,24,2,0.125412541,0.280528052,0.147859922,0.275449101,0.20233463,0.317880794,0.350194552,0.30164719812127927,0.288,96.98047618996686,0.660392779391259,-0.36915956105223535,3.451094150543213,1.3291446816389625,27,27,18,1,38,0,6,1,1,85,52,257,12,"Cavan Biggio",19252,624415
"Jake Fraley","CIN",68,247,12,33,28,4,0.105263157,0.218623481,0.208333333,0.289473684,0.259259259,0.344129554,0.467592592,0.35175335722240975,0.333,121.24674394283419,-1.1403942559845746,4.956879621315805,-6.266163349151611,0.7537320971775263,27,35,9,0,26,1,3,2,0,54,56,216,12,"Jake Fraley",19260,641584
"Mark Contreras","MIN",28,61,3,9,6,1,0.016393442,0.344262295,0.172413793,0.114285714,0.120689655,0.147540983,0.293103448,0.18914738541743795,0.304,16.889971894954183,0.4125756495632231,-5.292358125824917,3.8900210559368134,0.05519772170554239,27,3,1,0,1,0,1,1,0,21,7,58,12,"Mark Contreras",20122,676628
"Trevor Larnach","MIN",51,180,5,22,18,0,0.1,0.316666666,0.175,0.32,0.23125,0.305555555,0.40625,0.3087207864782664,0.322,101.3062830262141,0.4308749008923769,0.695467158545119,0.7888612747192383,0.7532071614212856,25,19,13,0,18,1,0,2,0,57,37,160,12,"Trevor Larnach",21501,663616
"Nick Fortes","MIA",72,240,9,41,24,5,0.075,0.1875,0.161290323,0.251533742,0.230414746,0.304166666,0.391705069,0.30778165931502977,0.317,95.05595280382309,-0.3674999098293483,-1.7461060722166895,5.51452362537384,1.2616155246242746,25,34,6,1,18,0,5,0,0,45,50,217,12,"Nick Fortes",21538,663743
"Jake McCarthy","ARI",99,354,8,53,43,23,0.064971751,0.214689265,0.143302181,0.348739495,0.283489096,0.341880341,0.426791277,0.33701568349474176,0.298,116.03870282761872,6.719093246851116,13.31567377578087,-4.33399373292923,2.2203131850260256,24,64,16,3,23,0,6,1,3,76,91,321,12,"Jake McCarthy",21622,664983
"Rodolfo Castro","PIT",71,278,11,25,27,5,0.07913669,0.26618705,0.193675889,0.284023668,0.233201581,0.298561151,0.42687747,0.31546984259173166,0.28,100.34840371695238,0.48317105881869793,0.595702515683507,-1.7684473991394043,0.8799194583678388,23,36,8,4,22,0,2,1,0,74,59,253,12,"Rodolfo Castro",21987,666801
"Nick Pratto","KCR",49,182,7,18,20,0,0.104395604,0.362637362,0.202531646,0.25,0.183544303,0.270718232,0.386075949,0.2865812228529493,0.267,80.56284699486055,-0.3700295388698578,-4.350838941848615,-2.9270519614219666,-0.1601566904845626,23,12,9,1,19,0,1,3,1,66,29,158,12,"Nick Pratto",22117,668472
"Alek Thomas","ARI",113,411,8,45,39,4,0.05352798,0.180048661,0.112860892,0.263157894,0.230971128,0.274939172,0.34383202,0.2718594081500441,0.277,71.48651710929514,2.048714544158429,-11.566937896130769,4.741900444030762,0.7663273633326211,22,62,17,1,22,0,3,5,0,74,88,381,12,"Alek Thomas",23792,677950
"Owen Miller","CLE",130,472,6,53,51,2,0.06779661,0.197033898,0.108490566,0.290419161,0.242924528,0.300847457,0.351415094,0.2868234816377077,0.291,86.41118146173746,1.5022634472697973,-5.715307158093111,-2.363661766052246,0.7181432612540777,25,70,26,1,32,1,7,9,0,93,103,424,12,"Owen Miller",24655,680911
"JJ Bleday","MIA",65,238,5,21,16,4,0.12605042,0.281512605,0.142156863,0.21641791,0.166666666,0.277310924,0.308823529,0.2659901946532626,0.278,66.48002385144282,0.4121688832528889,-8.856706085463918,-2.3175162076950073,-0.3145235273052027,24,17,10,2,30,0,2,2,0,67,34,204,12,"JJ Bleday",26368,668709
"Mike Moustakas","CIN",78,285,7,30,25,2,0.084210526,0.263157894,0.130952381,0.2716763,0.214285714,0.294736842,0.345238095,0.28571103121104996,0.27,76.08869956165523,-0.8381012822501361,-8.75571704966817,-5.469488441944122,-0.46528469577528414,33,35,12,0,24,0,6,3,0,75,54,252,11,"Mike Moustakas",4892,519058
"César Hernández","WSN",147,617,1,64,34,10,0.072933549,0.184764991,0.069642857,0.308724832,0.248214285,0.311074918,0.317857142,0.28260891377343417,0.29,80.84742935469315,-0.7565542915835977,-14.486176996150498,-2.213923692703247,0.4727514272869394,32,106,28,4,45,0,7,2,3,114,139,560,11,"Cesar Hernandez",10556,514917
"Anthony Rendon","LAA",47,193,5,15,24,2,0.119170984,0.18134715,0.15060241,0.2578125,0.228915662,0.32642487,0.379518072,0.3139113070433622,0.331,102.53765403682945,0.5291038379073143,1.0802376626327646,1.4092752933502197,0.9018904082222763,32,23,10,0,23,0,2,2,0,35,38,166,11,"Anthony Rendon",12861,543685
"Jordan Luplow","ARI",83,234,11,26,28,5,0.106837606,0.256410256,0.185365853,0.185185185,0.175609756,0.273504273,0.360975609,0.28097386395982404,0.288,77.71874763215015,0.21419545216485858,-5.8434216854068755,2.0434093475341797,0.4453092763167352,28,20,5,0,25,1,3,1,0,60,36,205,11,"Jordan Luplow",16424,656669
"Ozzie Albies","ATL",64,269,8,36,35,3,0.059479553,0.174721189,0.16194332,0.270408163,0.246963562,0.293680297,0.408906882,0.30454443245572227,0.294,94.28022755867038,-0.8548926156945527,-2.642521637667799,3.5548879504203796,1.0663755988284342,25,37,16,0,16,0,2,4,0,47,61,247,11,"Ozzie Albies",16556,645277
"Sam Hilliard","COL",70,200,2,26,14,5,0.115,0.285,0.080459771,0.256410256,0.183908045,0.28,0.264367816,0.2510204890370369,0.303,45.697344205931074,0.9172291378490627,-11.700971589413202,-0.48193681240081787,-0.5575399198546336,28,23,6,1,23,0,1,2,0,57,32,174,11,"Sam Hilliard",17954,656541
"Seby Zavala","CHW",61,205,2,22,21,0,0.092682926,0.312195121,0.11235955,0.403508771,0.269662921,0.346534653,0.382022471,0.3234390105941508,0.283,110.51708099189565,-1.863343303091824,0.5627998505163068,12.046467781066895,2.0042517171812735,28,32,14,0,19,0,3,2,3,64,48,178,11,"Seby Zavala",18887,664874
"Nico Hoerner","CHC",135,517,10,60,55,20,0.054158607,0.11025145,0.128898129,0.300480769,0.28066528,0.32688588,0.409563409,0.31958620404174687,0.301,108.32659267120033,3.3373146057128906,8.338860161473747,14.586438655853271,4.272463687800984,25,98,22,5,28,4,6,2,0,57,135,481,11,"Nico Hoerner",21479,663538
"Jarren Duran","BOS",58,223,3,23,17,7,0.062780269,0.28251121,0.142156863,0.302158273,0.220588235,0.28251121,0.362745098,0.28385758239592135,0.282,77.32115962421896,2.260175337549299,-3.4308831704834546,-4.5684517323970795,-0.09984079202538988,25,25,14,3,14,0,4,1,0,63,45,204,11,"Jarren Duran",24617,680776
"Brendan Donovan","STL",126,468,5,64,45,2,0.128205128,0.149572649,0.097186701,0.330188679,0.281329923,0.394004282,0.378516624,0.3487786563680919,0.339,127.20335533204725,-2.4397844541817904,12.351799855202776,-2.8992373645305634,2.6810781881491184,25,83,21,1,60,1,14,2,1,70,110,391,11,"Brendan Donovan",24679,680977
"Stephen Vogt","OAK",70,191,7,18,23,1,0.089005235,0.240837696,0.160714286,0.168067226,0.160714285,0.240837696,0.321428571,0.24899525480120593,0.282,62.41560162212573,0.10015463922172785,-7.97792839984459,-6.98789119720459,-0.9374933401158294,37,15,4,1,17,0,2,4,0,46,27,168,10,"Stephen Vogt",5000,519390
"Robbie Grossman","- - -",129,477,7,40,45,6,0.117400419,0.270440251,0.102189781,0.283154121,0.209245742,0.310272536,0.311435523,0.283252724061722,0.281,82.3598396140224,-0.015165168326348066,-9.533976888814239,-5.751101493835449,0.02356487531487561,32,59,19,1,56,0,6,4,0,129,86,411,10,"Robbie Grossman",5254,543257
"Leury García","CHW",97,315,3,38,20,2,0.022222222,0.206349206,0.056666666,0.255319148,0.21,0.233226837,0.266666666,0.22124571407945773,0.258,38.370758836813,0.8640665700659156,-20.98157065151921,-0.015095680952072144,-1.15919697434748,31,52,8,0,7,0,3,3,2,65,63,300,10,"Leury Garcia",5913,544725
"Kevin Kiermaier","TBR",63,221,7,28,22,6,0.063348416,0.276018099,0.140776699,0.289855072,0.228155339,0.280542986,0.368932038,0.28616144889080686,0.305,88.73360632859524,2.8763272534124553,0.07447945965449154,1.9678875803947449,0.9478640803213797,32,32,8,0,14,0,1,0,0,61,47,206,10,"Kevin Kiermaier",11038,595281
"Eddie Rosario","ATL",80,270,5,27,24,3,0.062962962,0.251851851,0.116,0.266666666,0.212,0.259259259,0.328,0.25830554608945494,0.25,62.663266001243876,-0.2987645771354437,-12.011179674152029,-9.721683502197266,-1.307683035434369,30,35,12,1,17,0,0,3,0,68,53,250,10,"Eddie Rosario",12155,592696
"Manuel Margot","TBR",89,363,4,36,47,7,0.066115702,0.187327823,0.101190477,0.332075471,0.273809523,0.32506887,0.375,0.3082338802063663,0.299,104.31627950529744,2.914130134973675,4.677256859706748,-4.18394236266613,1.2564683442896958,27,68,18,2,24,1,2,1,0,68,92,336,10,"Manuel Margot",14712,622534
"Yu Chang","- - -",69,190,4,19,15,0,0.084210526,0.310526315,0.107142857,0.289719626,0.208333333,0.289473684,0.31547619,0.27291522277028935,0.29,76.72769725392463,-0.12380363186821342,-5.34960504479863,2.0003826739266515,0.29307150603121046,26,25,6,0,16,0,4,2,0,59,35,168,10,"Yu Chang",14773,644374
"Frank Schwindel","CHC",75,292,8,23,36,0,0.065068493,0.198630136,0.129151292,0.260869565,0.228782287,0.27739726,0.357933579,0.27785303994142724,0.278,79.79052814365636,-0.7029749914072454,-7.559186098758003,-6.30278654396534,-0.40188982720851596,30,43,11,0,19,1,0,2,0,58,62,271,10,"Frank Schwindel",15351,643524
"Willi Castro","DET",112,392,8,47,31,9,0.038265306,0.209183673,0.126027397,0.287769784,0.24109589,0.283887468,0.367123287,0.28544549594449875,0.286,85.38611951713247,1.874605008866638,-4.571820393735703,0.07523751258850098,0.828788289927193,25,60,18,2,15,0,8,3,1,82,88,365,10,"Willi Castro",17338,650489
"Kyle Garlick","MIN",66,162,9,23,18,0,0.049382716,0.296296296,0.2,0.276595744,0.233333333,0.283950617,0.433333333,0.311306189239761,0.305,103.13152310450644,0.32280384097248316,0.8936748362598003,-4.321527481079102,0.17771020545973268,30,23,3,0,8,0,3,1,0,48,35,150,10,"Kyle Garlick",18063,664247
"Leody Taveras","TEX",99,341,5,39,34,11,0.061583577,0.258064516,0.105095542,0.34375,0.261146496,0.308823529,0.366242038,0.2971832780277028,0.267,92.50650003680691,0.8790668789297342,-1.9963871694354864,2.2964985370635986,1.1631722870595333,23,61,14,2,21,0,2,3,1,88,82,314,10,"Leody Taveras",18900,665750
"Nick Senzel","CIN",110,420,5,45,25,8,0.071428571,0.18095238,0.075067024,0.276450511,0.230563002,0.29584352,0.305630026,0.27169791133596144,0.299,66.50688851022163,-1.7679674294777215,-18.11169638554824,-2.8717929124832153,-0.6877856369463011,27,68,13,0,30,0,5,1,2,76,86,373,10,"Nick Senzel",19293,669222
"Ryan McKenna","BAL",105,172,2,23,11,2,0.063953488,0.319767441,0.102564102,0.35,0.237179487,0.294117647,0.339743589,0.2791888057832887,0.267,82.39383764576564,1.0638201856054366,-2.3438730521146702,2.3066593408584595,0.5669015220611211,25,25,10,0,11,1,2,1,2,55,37,156,10,"Ryan McKenna",19928,663630
"Elehuris Montero","COL",53,185,6,21,20,0,0.043243243,0.324324324,0.198863636,0.318181818,0.232954545,0.27027027,0.431818181,0.3025882923925245,0.26,80.9580821782197,0.18887831084430218,-3.9039995136227548,-0.3923581838607788,0.2163976355827243,23,19,15,1,8,0,1,0,0,60,41,176,10,"Elehuris Montero",20543,660707
"Robinson Chirinos","BAL",67,220,4,10,22,1,0.086363636,0.304545454,0.107692308,0.248,0.179487179,0.264840182,0.287179487,0.2513835740416017,0.245,62.76392770794451,-0.22253061225637794,-9.44089537512187,-9.942200660705566,-1.3050502783518267,38,22,9,0,19,0,4,1,1,67,35,195,9,"Robinson Chirinos",3142,455139
"Corey Dickerson","STL",97,297,6,28,36,0,0.04040404,0.161616161,0.131672598,0.301310043,0.266903914,0.299663299,0.398576512,0.3026062793828346,0.293,95.6318711792006,0.9083131849765778,-0.5989817954296728,-3.37618088722229,0.6542297910716215,33,51,17,1,12,1,2,2,0,48,75,281,9,"Corey Dickerson",10762,572816
"Jacob Stallings","MIA",114,384,4,25,34,0,0.075520833,0.216145833,0.069364162,0.279693486,0.222543352,0.292428198,0.291907514,0.26536678956631893,0.274,66.05375548259684,-3.423297271132469,-18.568298934640033,3.3562594205141068,-0.211696207263931,32,61,12,0,29,0,6,2,1,83,77,346,9,"Jacob Stallings",13723,607732
"Kris Bryant","COL",42,181,5,28,14,0,0.093922651,0.14917127,0.16875,0.338461538,0.30625,0.375690607,0.475,0.36977917054740106,0.344,126.90147698243051,-0.11571576306596398,5.541478152620831,-5.64858603477478,0.6418212075926462,30,32,12,0,17,0,2,2,0,27,49,160,9,"Kris Bryant",15429,592178
