Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Brandon Drury","LAA",97,360,4,28,15,1,0.075,0.225,0.058461538,0.209876543,0.169230769,0.241666666,0.227692307,0.21661757826805114,0.259,34.39195647206862,-1.9347648173570633,-28.959733239519966,-3.189228892326355,-2.0778160027182198,31,44,7,0,27,0,5,3,0,81,55,325,"Brandon Drury",11615,592273
"Elias Díaz","- - -",96,351,6,27,39,0,0.056980056,0.196581196,0.116923077,0.317460317,0.264615384,0.313390313,0.381538461,0.30250530973888057,0.28,81.31288428230079,-2.9043924510478973,-10.747906445640709,3.8805671222507954,0.4997177881848921,33,60,20,0,20,2,4,2,0,69,86,325,"Elias Diaz",11680,553869
"Eloy Jiménez","- - -",98,349,6,25,23,3,0.063037249,0.200573065,0.098765433,0.285140562,0.23765432,0.28939828,0.336419753,0.27594698914166155,0.3,78.29834419211687,-2.5255105644464493,-11.191614742950808,-9.357665983960032,-0.9177911709575514,27,57,14,0,22,1,2,1,0,70,77,324,"Eloy Jimenez",17484,650391
"Jake Cave","COL",123,346,7,42,37,5,0.052023121,0.283236994,0.145510836,0.334841628,0.250773993,0.289855072,0.396284829,0.2951570868838665,0.277,75.2224695915322,0.48492712527513504,-9.76676136066725,-4.35352486371994,-0.2665717672589645,31,53,16,5,18,1,1,3,1,98,81,323,"Jake Cave",14477,595909
"Tyrone Taylor","NYM",130,345,7,47,35,11,0.055072463,0.231884057,0.153605016,0.309012875,0.247648902,0.299418604,0.401253918,0.3036750242244398,0.301,97.57432164703549,0.5269233584403992,-0.4737989745371973,0.5065298080444336,1.1916753679505974,30,47,22,3,19,1,5,1,1,80,79,319,"Tyrone Taylor",13675,621438
"Carlos Correa","MIN",86,367,14,55,54,0,0.108991825,0.166212534,0.206896552,0.342741935,0.310344827,0.387978142,0.517241379,0.3853048369370771,0.355,155.4979003072439,-0.5778145045042038,22.727138102099534,6.472122430801392,4.282248011372415,29,63,20,2,40,4,3,4,0,61,99,319,"Carlos Correa",14162,621043
"Manuel Margot","MIN",129,343,4,37,31,5,0.061224489,0.157434402,0.098412698,0.273076923,0.238095238,0.289473684,0.336507936,0.2762483206757328,0.308,78.78531965332579,0.9131262823939323,-7.41287013764344,-5.843846797943115,-0.185339336633913,29,53,17,1,21,0,3,3,1,54,75,315,"Manuel Margot",14712,622534
"Tyler Fitzgerald","SFG",96,341,15,53,34,17,0.064516129,0.316715542,0.216560509,0.380208333,0.280254777,0.33431085,0.496815286,0.35674211146894436,0.292,131.74547207410086,3.889239251613617,16.8341020890104,0.7665214538574219,2.9922701072506817,26,52,19,2,22,0,4,1,0,108,88,314,"Tyler Fitzgerald",26208,666149
"Bo Bichette","TOR",81,336,4,29,31,5,0.059523809,0.19047619,0.096463023,0.269387755,0.225080385,0.276785714,0.321543408,0.2636339559483884,0.303,70.58419470908426,-0.4038751348853111,-11.71291218677739,3.5143165229819715,0.31289308122692766,26,49,16,1,20,1,3,2,0,64,70,311,"Bo Bichette",19612,666182
"Jake Rogers","DET",102,337,10,43,36,1,0.065281899,0.293768545,0.15483871,0.251231527,0.196774193,0.255192878,0.351612903,0.2641894125512668,0.297,70.81766675888227,-0.6513529717922211,-11.904021364112578,22.077592849731445,2.2137800581670595,29,34,16,1,22,1,3,2,0,99,61,310,"Jake Rogers",19452,668670
"Nick Fortes","MIA",110,335,4,28,29,0,0.03283582,0.122388059,0.090909091,0.246268656,0.227272727,0.259146341,0.318181818,0.2524887932146468,0.245,56.986811184551506,-2.2495061680674553,-19.480397039402455,13.525145053863525,0.5388067642075489,27,50,16,0,11,0,4,5,7,41,70,308,"Nick Fortes",21538,663743
"Francisco Alvarez","NYM",100,342,11,39,47,1,0.087719298,0.251461988,0.165584415,0.291079812,0.237012987,0.307017543,0.402597402,0.3098268491482874,0.289,101.7149215046937,-2.1771119236946106,-1.4757670341832092,8.437218189239502,1.8969248716893161,22,46,14,2,30,0,2,2,0,86,73,308,"Francisco Alvarez",26121,682626
"Travis d'Arnaud","ATL",99,341,15,40,48,1,0.070381231,0.260997067,0.198697068,0.280193236,0.237785016,0.302052785,0.436482084,0.31879015821865225,0.322,103.04128384158486,-1.218404695391655,0.02174073659346698,6.331583678722382,1.8306745893691767,35,42,16,0,24,0,6,4,0,89,73,307,"Travis d'Arnaud",7739,518595
"Miguel Rojas","LAD",103,337,6,41,36,8,0.068249258,0.100890207,0.12703583,0.301115241,0.283387622,0.337313432,0.410423452,0.327027644328217,0.31,111.47697966035959,-0.340348944067955,4.284726243377412,11.852878332138062,2.8273954966055888,35,60,21,0,23,0,3,2,2,34,87,307,"Miguel Rojas",7802,500743
"Gabriel Moreno","ARI",97,351,5,39,45,3,0.116809116,0.148148148,0.114754098,0.302788844,0.26557377,0.353276353,0.380327868,0.324803192785808,0.325,106.64663256333931,0.07296163588762283,2.862742376534028,9.766733169555664,2.5133045620864327,24,57,18,1,41,1,2,3,0,52,81,305,"Gabriel Moreno",22664,672515
"Adam Duvall","ATL",104,330,11,29,30,0,0.063636363,0.3,0.141914192,0.226804123,0.181518151,0.245454545,0.323432343,0.2519425843701218,0.283,58.04828449775619,-0.25267237424850464,-16.807510901702926,-4.824564278125763,-1.0974816091308752,35,34,10,0,21,0,5,1,0,99,55,303,"Adam Duvall",10950,594807
"Jake Bauers","MIL",117,346,12,45,43,13,0.112716763,0.341040462,0.162251656,0.279069767,0.198675496,0.300578034,0.360927152,0.2941344585971556,0.302,87.26710653334659,1.0407470017671585,-4.2274801053303115,-6.812325417995453,0.05157328558380225,28,37,9,2,39,1,5,0,0,118,60,302,"Jake Bauers",15194,641343
"Miguel Andujar","OAK",75,319,4,31,30,3,0.040752351,0.131661442,0.092715232,0.319066147,0.284768211,0.319749216,0.377483443,0.3057821045474946,0.282,102.85426513893357,-2.0622005984187126,-1.0203856042757027,-5.366047024726868,0.4413776405123361,29,67,14,1,13,0,3,1,0,42,86,302,"Miguel Andujar",15878,609280
"Willson Contreras","STL",84,358,15,48,36,4,0.125698324,0.268156424,0.205980067,0.336842105,0.262458471,0.379888268,0.468438538,0.37018280752589194,0.365,140.29278734957884,-1.7087158113718033,15.54059003911835,-1.8993768393993378,2.6419048632605535,32,47,17,0,45,2,12,0,0,96,79,301,"Willson Contreras",11609,575929
"Oswaldo Cabrera","NYY",109,326,8,47,36,4,0.064417177,0.193251533,0.117056856,0.285714285,0.247491638,0.296296296,0.364548494,0.2897587115014041,0.285,87.60656312088332,-0.46652495115995407,-5.0894299278856785,2.771924912929535,0.8857661094120538,25,55,11,0,21,0,1,3,2,63,74,299,"Oswaldo Cabrera",21707,665828
"Mike Tauchman","CHC",109,350,7,50,29,6,0.134285714,0.2,0.117449665,0.301801801,0.248322147,0.357142857,0.365771812,0.3253509421007974,0.33,111.19560432570732,0.01876244693994522,4.704488237177167,-6.193411350250244,1.0517440698228433,33,54,12,1,47,0,4,1,0,70,74,298,"Mike Tauchman",15274,643565
"Michael Siani","STL",124,334,2,42,20,20,0.062874251,0.275449101,0.05704698,0.321951219,0.228187919,0.284829721,0.285234899,0.25681112332978856,0.243,63.985872693226376,2.826061375439167,-11.557970825334854,10.920235514640808,1.0845434800890423,24,57,7,2,21,0,3,1,11,92,68,298,"Michael Siani",22557,672279
"Eddie Rosario","- - -",91,319,10,33,35,9,0.050156739,0.24137931,0.141414141,0.196261682,0.175084175,0.214511041,0.316498316,0.23036869880904912,0.257,44.631762656159424,2.036319669452496,-19.084592245828443,-11.134695887565613,-2.022237133180151,32,30,12,0,16,0,0,4,2,77,52,297,"Eddie Rosario",12155,592696
"Zach McKinstry","DET",118,325,4,32,23,16,0.073846153,0.212307692,0.121212121,0.265486725,0.215488215,0.276923076,0.336700336,0.27027658737622773,0.294,75.09950984100749,5.041477523744106,-4.218221368795691,3.8075766563415527,1.079251045942053,29,41,14,5,24,0,2,2,0,69,64,297,"Zach McKinstry",19392,656716
"TJ Friedl","CIN",85,341,13,35,55,9,0.076246334,0.152492668,0.154882155,0.228813559,0.225589225,0.309734513,0.38047138,0.30498200567071065,0.292,88.46584599144941,1.982527732849121,-2.720758494477405,-6.656676292419434,0.20603749428191825,28,48,5,1,26,0,12,4,2,52,67,297,"TJ Friedl",19522,670770
"James Wood","WSN",79,336,9,43,41,14,0.116071428,0.288690476,0.162711865,0.365079365,0.264406779,0.354166666,0.427118644,0.34206041827130673,0.348,120.26044447989459,0.3603082299232483,8.500779175560119,-7.797916650772095,1.2298860475041031,21,52,13,4,39,1,2,0,0,97,78,295,"James Wood",29518,695578
"Christian Vázquez","MIN",93,315,7,29,27,3,0.034920634,0.206349206,0.105442177,0.256637168,0.221088435,0.248387096,0.326530612,0.25004671965875935,0.265,60.35457841765688,-2.539179489016533,-16.82842182336187,13.969724774360657,0.7919090971894408,33,48,10,0,11,0,1,4,5,65,65,294,"Christian Vazquez",9774,543877
"David Hamilton","BOS",98,317,8,47,28,33,0.06940063,0.25236593,0.146258504,0.31553398,0.248299319,0.302839116,0.394557823,0.3048386513622777,0.281,92.42484923903336,6.1541324853897095,3.406515767365471,2.0779767632484436,1.6604773067922445,26,47,17,1,22,0,1,0,0,80,73,294,"David Hamilton",27531,666152
"Whit Merrifield","- - -",95,335,4,44,15,17,0.104477611,0.15522388,0.092150171,0.257383966,0.221843003,0.311178247,0.313993174,0.2832089419451365,0.295,79.51704903672774,3.0490489080548286,-5.156329546571396,-1.6658759713172913,0.4492697717288747,35,49,9,3,35,0,3,0,4,52,65,293,"Whit Merrifield",11281,593160
"Royce Lewis","MIN",82,325,16,40,47,0,0.086153846,0.227692307,0.219178082,0.251207729,0.232876712,0.295384615,0.452054794,0.3174114555766339,0.32,107.74030936238877,-1.1307518631219864,1.7476225613647194,-1.0845978260040283,1.190137188839496,25,36,16,0,28,2,0,5,0,74,68,292,"Royce Lewis",20437,668904
"Ben Rortvedt","TBR",112,328,3,27,31,1,0.103658536,0.268292682,0.075862069,0.316582914,0.227586206,0.31707317,0.303448275,0.283089577061374,0.267,86.97182020926962,-1.0780990570783615,-5.967584915116849,8.427931636571884,1.3861143213574791,26,50,13,0,34,0,4,0,0,88,66,290,"Ben Rortvedt",20287,666163
"Kevin Newman","ARI",111,311,3,41,28,8,0.048231511,0.154340836,0.097222223,0.322175732,0.277777777,0.311475409,0.375,0.2984641043371276,0.271,88.91862059429197,0.8785421922802925,-3.2425800599437657,6.5049498081207275,1.4081178089355069,30,59,17,1,15,1,0,2,6,48,80,288,"Kevin Newman",17696,621028
"Ramón Laureano","- - -",98,309,11,35,33,8,0.048543689,0.310679611,0.178321679,0.35,0.258741258,0.310679611,0.437062937,0.32408985736686435,0.311,107.602591172484,-0.7674098759889603,2.253628524640914,-3.832599461078644,0.9018018917433452,29,46,16,1,15,0,7,1,0,96,74,286,"Ramon Laureano",17128,657656
"Kevin Pillar","- - -",100,314,8,38,45,12,0.050955414,0.219745222,0.147887324,0.271428571,0.228873239,0.290734824,0.376760563,0.2925059909637744,0.275,87.8910025378837,1.4179474711418152,-2.9325953096592103,-2.1332646161317825,0.5605070602931284,35,40,16,1,16,0,10,3,1,69,65,284,"Kevin Pillar",12434,607680
"Donovan Solano","SDP",96,309,8,31,35,2,0.071197411,0.210355987,0.130742049,0.345971563,0.286219081,0.343042071,0.41696113,0.3331028579894007,0.307,117.54443126774406,-3.1707601472735405,3.311986633764863,-6.019487023353577,0.7846745084997502,36,60,13,0,22,0,3,1,0,65,81,283,"Donovan Solano",8623,456781
"Luis Rengifo","LAA",78,304,6,41,30,24,0.052631578,0.144736842,0.116607774,0.339055793,0.300353356,0.346534653,0.41696113,0.3346977892881966,0.295,117.45198829820276,1.9093875661492348,7.979882543240667,-4.136721193790436,1.4460978889205534,27,65,13,1,16,0,4,0,1,44,85,283,"Luis Rengifo",19858,650859
"Carson Kelly","- - -",91,313,9,32,37,0,0.079872204,0.175718849,0.135231317,0.266055045,0.238434163,0.313099041,0.37366548,0.30414682855240455,0.314,98.51216319601266,-3.0339397862553596,-3.566790120315181,10.385345935821533,1.7844512693721888,29,48,9,1,25,0,6,1,0,55,67,281,"Carson Kelly",13620,608348
"Joey Meneses","WSN",76,313,3,19,42,2,0.067092651,0.201277955,0.071174378,0.280542986,0.231316725,0.290734824,0.302491103,0.26377744093919414,0.275,67.57063473874229,-0.14583319798111916,-12.283747593965945,-7.595465064048767,-0.9750036143537598,32,51,11,0,21,1,5,6,0,63,65,281,"Joey Meneses",14366,608841
"Danny Jansen","- - -",94,324,9,35,24,0,0.12345679,0.188271604,0.143884892,0.227488151,0.205035971,0.308641975,0.348920863,0.2942591960783358,0.289,90.01000079262006,-1.0895294100046158,-4.793061153055949,-0.6411675810813904,0.5569754276398049,29,35,13,0,40,0,3,3,0,61,57,278,"Danny Jansen",16535,643376
"Kyle Tucker","HOU",78,339,23,56,49,11,0.16519174,0.159292035,0.296028881,0.282178217,0.288808664,0.407738095,0.584837545,0.4188836233035938,0.4,179.98714446496393,-0.3273966312408447,30.698582666042483,-1.4738140106201172,4.1882469800868725,27,44,13,0,56,3,1,2,0,54,80,277,"Kyle Tucker",18345,663656
"Luis Campusano","SDP",91,299,8,37,40,0,0.066889632,0.137123745,0.133574007,0.240174672,0.227436823,0.280936454,0.36101083,0.28173693944777933,0.289,82.97164715331901,-0.5368670523166656,-6.625294194541652,-7.8895182609558105,-0.4692012075795746,25,42,13,0,20,0,1,1,0,41,63,277,"Luis Campusano",22217,669134
"Dominic Smith","- - -",93,307,6,33,34,1,0.091205211,0.247557003,0.145454546,0.300518134,0.232727272,0.312703583,0.378181818,0.30558141900972746,0.302,92.72428989558924,-1.8675351683050394,-4.496917208864129,-4.330346405506134,0.14767791260762753,29,36,22,0,28,0,4,0,0,76,64,275,"Dominic Smith",15653,642086
"Javier Báez","DET",80,289,6,25,37,8,0.041522491,0.238754325,0.110294118,0.22,0.183823529,0.221453287,0.294117647,0.22425897564325067,0.264,42.72978199176055,0.62688859552145,-18.311031790094788,1.9848495721817017,-0.688715114265781,31,32,12,0,12,1,2,3,0,69,50,272,"Javier Baez",12979,595879
"Ildemaro Vargas","WSN",97,303,1,21,30,9,0.06270627,0.102310231,0.069852941,0.269387755,0.246323529,0.295302013,0.31617647,0.27094010958735576,0.28,72.39160171230857,-0.7672473415732384,-10.7705895147098,1.1205121278762817,0.04699491870915398,32,50,16,0,19,0,2,5,5,31,67,272,"Ildemaro Vargas",13324,545121
"Rob Refsnyder","BOS",93,307,11,32,40,2,0.091205211,0.254071661,0.1875,0.358695652,0.283088235,0.359477124,0.470588235,0.35831892098251145,0.326,130.04396304607926,-1.191721796989441,9.361892111525325,-7.804715871810913,1.2203603353739512,33,49,16,1,28,2,5,1,0,78,77,272,"Rob Refsnyder",13770,608701
"Ramón Urías","BAL",100,301,11,39,37,1,0.07641196,0.182724252,0.169117647,0.280193236,0.25367647,0.322259136,0.422794117,0.3252721706102061,0.328,115.21803132765001,-0.6289165541529655,4.612281568255076,-5.629881203174591,0.9337357319318434,30,47,9,2,23,0,5,1,0,55,69,272,"Ramon Urias",18795,602104
"Jose Iglesias","NYM",85,291,4,39,26,6,0.041237113,0.134020618,0.111111111,0.381578947,0.337037037,0.381443298,0.448148148,0.3617972910404205,0.314,136.6945912717609,-0.18313104659318924,12.585852518103744,2.3639169931411743,2.546279254473214,34,70,16,1,12,1,8,1,0,39,91,270,"Jose Iglesias",10231,578428
"Christian Yelich","MIL",73,315,11,44,42,21,0.126984126,0.184126984,0.188888889,0.366336633,0.314814814,0.405750798,0.503703703,0.39138049156435073,0.373,152.72035256134947,4.684982925653458,24.543652241957286,-5.915663719177246,3.0088213630327036,32,59,12,3,40,3,2,1,1,58,85,270,"Christian Yelich",11477,592885
"Parker Meadows","DET",82,298,9,39,28,9,0.083892617,0.255033557,0.188888889,0.306451612,0.244444444,0.309764309,0.433333333,0.32112619310918483,0.298,110.86816094720524,2.9720168337225914,6.677782324685798,4.395598530769348,2.172110947003671,24,39,12,6,25,0,1,1,1,76,66,270,"Parker Meadows",23800,678009
"Michael A. Taylor","PIT",113,300,5,35,21,12,0.076666666,0.35,0.096654275,0.288343558,0.19330855,0.253378378,0.289962825,0.24189622176660075,0.27,49.89253717057174,2.6101751625537872,-15.365489267821733,9.590230226516724,0.4368443599826498,33,37,9,1,23,0,0,4,4,105,52,269,"Michael A. Taylor",11489,572191
"Ezequiel Duran","TEX",92,285,3,26,20,1,0.049122807,0.221052631,0.074626866,0.310344827,0.246268656,0.287719298,0.320895522,0.26977162068350274,0.252,73.5709373189841,-0.9162982851266861,-9.53480904839227,1.2291786670684814,0.12582420484412649,25,52,11,0,14,0,2,1,0,63,66,268,"Ezequiel Duran",23733,677649
"Edouard Julien","MIN",94,301,8,36,21,6,0.109634551,0.338870431,0.12406015,0.288461538,0.19924812,0.292358803,0.32330827,0.2777747092056908,0.287,79.85901251669414,-0.25629226118326187,-7.192991464131207,-2.6768919229507446,0.019491964346971397,25,36,9,0,33,0,2,0,0,102,53,266,"Edouard Julien",27534,666397
"Emmanuel Rivera","- - -",124,302,5,24,29,2,0.086092715,0.228476821,0.105660377,0.295918367,0.237735849,0.312292358,0.343396226,0.29128454808776955,0.318,85.784625485081,-0.8072366807609797,-6.188481153613768,0.30704722402151674,0.43327362066949804,28,47,9,2,26,0,5,5,1,69,63,265,"Emmanuel Rivera",19890,656896
"Xavier Edwards","MIA",70,303,1,39,26,31,0.108910891,0.171617161,0.094339623,0.398148148,0.328301886,0.397350993,0.422641509,0.3586137106648315,0.296,128.41615508294646,6.154058717191219,16.450075153115954,-5.353130578994751,2.1897002425320435,24,69,12,5,33,1,0,4,1,52,87,265,"Xavier Edwards",22266,669364
"Richie Palacios","TBR",92,316,5,46,21,19,0.142405063,0.212025316,0.09469697,0.279792746,0.223484848,0.346031746,0.318181818,0.30282458691551284,0.325,100.85382916243945,3.055353634059429,3.3640728581146186,-0.8506653904914856,1.350179120923813,27,45,8,1,45,2,5,1,0,67,59,264,"Richie Palacios",24589,680700
"Kerry Carpenter","DET",87,296,18,37,57,0,0.074324324,0.253378378,0.303030303,0.327586206,0.284090909,0.344709897,0.587121212,0.3904375917699239,0.379,159.6232142193633,-1.7158642336726189,18.477687115576504,-5.543435231782496,2.357394949560396,26,36,16,5,22,1,4,3,0,75,75,264,"Kerry Carpenter",25961,681481
"Adam Frazier","KCR",104,294,4,35,22,3,0.074829931,0.200680272,0.091603053,0.246231155,0.202290076,0.281786941,0.293893129,0.26130598209977557,0.286,63.129985191686686,0.18194320052862167,-12.22104269485731,-3.245405673980713,-0.5826674235223437,32,38,10,1,22,0,7,0,3,59,53,262,"Adam Frazier",15223,624428
"Nick Gordon","MIA",95,275,8,29,32,5,0.04,0.243636363,0.142307693,0.271276595,0.226923076,0.258181818,0.369230769,0.27081109805540604,0.263,69.31897826582298,-2.8428861126303673,-12.932250249985168,-3.3092960715293884,-0.7301983609868442,28,39,11,1,11,0,1,3,0,67,59,260,"Nick Gordon",16337,624503
"Kevin Kiermaier","- - -",116,281,5,31,26,6,0.042704626,0.306049822,0.115830116,0.272189349,0.196911196,0.237226277,0.312741312,0.2408609912343269,0.232,54.28529892576336,-0.08092281967401505,-14.919702245947182,8.301286041736603,0.28582708968765713,34,34,9,3,12,0,2,1,7,86,51,259,"Kevin Kiermaier",11038,595281
"Nolan Jones","COL",79,297,3,28,28,5,0.121212121,0.306397306,0.09375,0.333333333,0.2265625,0.320945945,0.3203125,0.28689563558215186,0.287,69.66194657480509,-0.42316319048404694,-11.197869605006527,-6.715724229812622,-0.8271082984760996,26,41,13,1,36,2,1,3,1,91,58,256,"Nolan Jones",20529,666134
"Randal Grichuk","ARI",106,279,12,40,46,0,0.071684587,0.164874551,0.236220473,0.313131313,0.291338582,0.34767025,0.527559055,0.373031150269252,0.359,139.10735379046423,0.612445168197155,13.659843395644058,-7.992607951164246,1.5462682111801458,32,40,20,2,20,0,3,2,0,46,74,254,"Randal Grichuk",10243,545341
"Victor Robles","- - -",91,295,4,44,28,34,0.07118644,0.179661016,0.125984252,0.37,0.307086614,0.380622837,0.433070866,0.357417311222908,0.326,140.71634928474944,6.9106199741363525,20.540499733079276,-0.3617916852235794,3.1019058852690526,27,54,20,0,21,0,11,3,6,53,78,254,"Victor Robles",18363,645302
"Joey Bart","PIT",80,282,13,38,45,0,0.078014184,0.258865248,0.197628458,0.321428571,0.264822134,0.336879432,0.462450592,0.3469483698090763,0.33,120.59983372336661,-1.4940442517399788,5.452584788682673,-2.1530869007110596,1.3120666521011326,27,43,11,0,22,0,6,1,0,73,67,253,"Joey Bart",21524,663698
"Brett Wisely","SFG",91,272,4,25,31,2,0.047794117,0.238970588,0.107142857,0.301075268,0.238095238,0.277777777,0.345238095,0.2723225388262007,0.255,74.9253130489164,-1.1962809264659882,-9.352064791964514,5.562518835067749,0.5454829654742279,25,42,13,1,13,0,2,3,2,65,60,252,"Brett Wisely",27735,689172
"Edmundo Sosa","PHI",90,274,7,39,31,7,0.047445255,0.240875912,0.164658634,0.320224719,0.257028112,0.3125,0.421686746,0.3184949926593724,0.305,103.44599328011223,1.795979529619217,2.9250635822892805,6.433522701263428,1.9102808782569063,28,41,12,4,13,0,8,2,1,66,64,249,"Edmundo Sosa",17022,624641
