Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Paul DeJong","- - -",112,400,14,41,38,4,0.0525,0.3025,0.147849462,0.263598326,0.206989247,0.2575,0.354838709,0.2664926388859749,0.278,65.33854438764061,-2.139668084681034,-19.00073320835105,10.371228277683258,0.49700335407001045,29,50,13,0,21,0,5,2,0,121,77,372,17,"Paul DeJong",18015,657557
"Matt Vierling","DET",134,530,10,63,44,6,0.083018867,0.211320754,0.127348643,0.32122905,0.260960334,0.328922495,0.388308977,0.31459067829630594,0.322,99.99371707096358,-0.1867779023014009,-0.19076788123254218,-0.310504674911499,1.766144351579077,26,89,21,5,44,1,5,1,1,112,125,479,17,"Matt Vierling",21558,663837
"Freddy Fermin","KCR",70,235,9,26,32,0,0.055319148,0.212765957,0.179723503,0.322981366,0.28110599,0.32051282,0.460829493,0.333333693508409,0.333,107.3557363383723,-0.23120354348793626,1.8400181893628718,8.61723017692566,1.8480358710668696,28,41,10,1,13,0,1,3,1,50,61,217,17,"Freddy Fermin",21840,666023
"Alejandro Kirk","TOR",123,422,8,34,43,0,0.099526066,0.106635071,0.107526881,0.264797507,0.25,0.334123222,0.357526881,0.30811405875620534,0.32,95.66103391390027,-6.655909342691302,-8.849882374232784,17.41715145111084,2.300357347909342,24,69,16,0,42,1,6,2,0,45,93,372,17,"Alejandro Kirk",22581,672386
"Dominic Canzone","- - -",59,182,6,23,21,1,0.043956043,0.175824175,0.179190751,0.237037037,0.219653179,0.258241758,0.39884393,0.2816203554253002,0.326,80.0915776168677,-1.2819689493626356,-5.659228632719398,-4.692773729562759,-0.41013787623399045,25,19,13,0,8,0,1,0,0,32,38,173,17,"Dominic Canzone",26438,686527
"David Peralta","LAD",133,422,7,47,55,4,0.047393364,0.170616113,0.121827411,0.295950155,0.258883248,0.293838862,0.380710659,0.29040562073012144,0.309,81.92842850689294,-3.124703682027757,-12.572419664782208,-3.9912222027778625,-0.22122000535039993,35,69,25,1,20,1,2,6,0,72,102,394,16,"David Peralta",2136,444482
"Joey Votto","CIN",65,242,14,26,38,0,0.111570247,0.256198347,0.230769231,0.212121212,0.201923076,0.314049586,0.432692307,0.3256492979270368,0.298,97.33810584657651,-0.4872256815433502,-1.2852655828131918,-6.681720972061157,0.025866045940924676,39,22,6,0,27,0,7,0,0,62,42,208,16,"Joey Votto",4314,458015
"Mitch Haniger","SFG",61,229,6,27,28,1,0.065502183,0.283842794,0.156398104,0.269503546,0.208530805,0.266375545,0.364928909,0.2743833062430136,0.313,71.45739824993623,-0.765223456081003,-8.862658971363368,-5.632891654968262,-0.669212510554958,32,24,13,1,15,0,2,1,0,65,44,211,16,"Mitch Haniger",14274,571745
"Jake Cronenworth","SDP",127,522,10,54,48,6,0.088122605,0.185823754,0.148471616,0.266853932,0.229257641,0.311538461,0.377729257,0.3010838272258582,0.305,91.07605527815467,2.3648925251327455,-3.4060378187388913,-6.574595257639885,0.774193930493435,29,64,24,7,46,2,11,5,1,97,105,458,16,"Jake Cronenworth",18036,630105
"Jake Fraley","CIN",111,380,15,41,65,21,0.097368421,0.186842105,0.1875,0.282868525,0.25595238,0.339473684,0.44345238,0.33845560244782263,0.328,105.92324973535287,1.2237830935046077,4.012228192544724,-6.326559364795685,1.0573171070681,28,53,18,0,37,2,6,1,0,71,86,336,16,"Jake Fraley",19260,641584
"Alex Call","WSN",128,439,8,43,38,9,0.120728929,0.177676537,0.106666666,0.230240549,0.2,0.307339449,0.306666666,0.280149260108624,0.293,73.710887600171,-0.5942708761431277,-14.891731244473831,5.825598925352097,0.5840382832994068,28,52,14,1,53,0,6,2,3,78,75,375,16,"Alex Call",19296,669743
"Mark Vientos","NYM",65,233,9,19,22,1,0.042918454,0.30472103,0.155963303,0.264285714,0.211009174,0.253218884,0.366972477,0.2674687161977711,0.304,68.37696982105001,-1.2201359141618013,-10.348182784752108,-5.18869423866272,-0.7594920676630401,23,31,5,1,10,0,3,2,0,71,46,218,16,"Mark Vientos",22184,668901
"Brendan Donovan","STL",95,371,11,48,34,5,0.088948787,0.142857142,0.137614679,0.31060606,0.284403669,0.364864864,0.422018348,0.3446159161951231,0.354,118.03832664541609,-0.30648039700463414,7.984170238481921,-5.625535249710083,1.492786071712588,26,71,10,1,33,2,9,1,1,53,93,327,16,"Brendan Donovan",24679,680977
"Alec Burleson","STL",107,347,8,34,36,3,0.06628242,0.129682997,0.146031746,0.261363636,0.244444444,0.300291545,0.39047619,0.30035686562429714,0.337,88.36775954977647,-2.044257848523557,-7.044733346395786,-11.175188541412354,-0.6406096698278824,24,48,20,1,23,0,3,2,1,45,77,315,16,"Alec Burleson",27615,676475
"Christian Encarnacion-Strand","CIN",63,241,13,29,37,2,0.058091286,0.286307053,0.207207207,0.335714285,0.27027027,0.327800829,0.477477477,0.34619793431887486,0.346,111.11358649798069,-0.0330609199590981,3.285041096503094,-5.321149617433548,0.6138886596415489,23,40,7,0,14,0,5,0,0,69,60,222,16,"Christian Encarnacion-Strand",30011,687952
"Mike Moustakas","- - -",112,386,12,43,48,0,0.059585492,0.246113989,0.144886364,0.296442687,0.24715909,0.292746113,0.392045454,0.29388478963406056,0.27,77.7008246166718,-1.94879051996395,-12.25157337012871,-5.359618365764618,-0.4384760174798562,34,60,15,0,23,1,3,8,0,95,87,352,15,"Mike Moustakas",4892,519058
"Charlie Blackmon","COL",96,413,8,57,40,4,0.094430992,0.133171912,0.161559888,0.306666666,0.278551532,0.363196125,0.44011142,0.34976621834475535,0.339,106.83930278799092,-1.5037273555062711,1.9955659078114838,-7.191699028015137,0.8818120218352401,36,63,24,5,39,0,11,4,0,55,100,359,15,"Charlie Blackmon",7859,453568
"Evan Longoria","ARI",74,237,11,25,28,0,0.097046413,0.308016877,0.199052132,0.276923076,0.222748815,0.295358649,0.421800947,0.3083255861881916,0.324,90.59051716458761,-1.2456709248945117,-4.008363485744082,-1.6202468276023865,0.242094445826657,37,27,9,0,23,0,0,3,0,73,47,211,15,"Evan Longoria",9368,446334
"Jurickson Profar","- - -",125,521,9,55,46,1,0.095969289,0.172744721,0.126361656,0.279452054,0.241830065,0.321153846,0.368191721,0.30448558376385615,0.306,78.06562674580942,-2.453705658670515,-16.611037463068275,-16.860014259815216,-1.571601661104506,30,73,27,2,50,0,6,5,0,90,111,459,15,"Jurickson Profar",10815,595777
"Jon Berti","MIA",133,424,7,53,33,16,0.068396226,0.181603773,0.110824743,0.348534201,0.293814432,0.343601895,0.404639175,0.32509535508496423,0.324,100.8400933680495,1.9820240591652691,2.4233016472443354,4.574014902114868,2.1349993633795212,33,88,16,3,29,2,2,3,2,77,114,388,15,"Jon Berti",12037,542932
"Tom Murphy","SEA",47,159,8,19,17,0,0.062893081,0.276729559,0.248275862,0.357894736,0.289655172,0.335443037,0.537931034,0.36746043683607366,0.351,141.79987068983036,-0.4135455652140081,7.549966472402403,-4.635024309158325,0.8355097500530895,32,22,12,0,10,0,1,2,0,44,42,145,15,"Tom Murphy",13499,608596
"Harold Ramírez","TBR",122,434,12,58,68,5,0.050691244,0.182027649,0.1475,0.358730158,0.3125,0.352534562,0.46,0.34948756096000494,0.319,127.02561949307439,-1.851689700037241,12.202246110737816,-12.797929048538208,1.4277705881999088,28,92,19,2,22,0,6,6,0,79,125,400,15,"Harold Ramirez",14387,623912
"Austin Slater","SFG",89,207,5,24,20,2,0.096618357,0.280193236,0.12972973,0.368852459,0.27027027,0.347826086,0.4,0.3302208490417775,0.338,108.8900033035664,-1.3835017597302794,0.8962666198795035,-1.7939988374710083,0.6121539675362287,30,36,9,0,20,0,2,0,0,58,50,185,15,"Austin Slater",16153,596103
"Brendan Rodgers","COL",46,192,4,21,20,0,0.057291666,0.213541666,0.129213483,0.315789473,0.258426966,0.3125,0.387640449,0.3065271843224764,0.321,77.85253864456094,-0.40532897133380175,-5.673303169241459,1.2529886662960052,0.21004495037447393,26,32,9,1,11,0,3,0,0,41,46,178,15,"Brendan Rodgers",17907,663898
"Dylan Moore","SEA",67,165,7,18,19,7,0.096969696,0.339393939,0.220689655,0.280487804,0.206896551,0.303030303,0.427586206,0.3169868931625829,0.317,106.81555121463855,-0.12664253124967217,1.2208225145712086,-2.052037239074707,0.48251230602707784,30,13,9,1,16,0,4,0,0,56,30,145,15,"Dylan Moore",18042,664238
"Cavan Biggio","TOR",111,338,9,54,40,5,0.118343195,0.260355029,0.134948097,0.304123711,0.235294117,0.340236686,0.370242214,0.3176312691713931,0.314,102.25762106520865,-0.1387856574729085,0.7755387795976252,-3.5340176820755005,0.883142581680021,28,47,12,0,40,0,7,2,0,88,68,289,15,"Cavan Biggio",19252,624415
"Stone Garrett","WSN",89,271,9,40,40,3,0.095940959,0.302583025,0.188034188,0.364864864,0.269230769,0.343283582,0.457264957,0.34367969209578497,0.345,116.3006838244159,0.581616741605103,6.0542150577858544,-1.9820023775100708,1.3246870135611115,27,37,17,0,26,0,3,5,0,82,63,234,15,"Stone Garrett",19273,656448
"Alex Kirilloff","MIN",88,319,11,35,41,1,0.087774294,0.250783699,0.174377224,0.336787564,0.270462633,0.347962382,0.444839857,0.34284535518982123,0.334,119.06557395768937,-1.904472155496478,5.38293685610159,-10.531957149505615,0.579657219058054,25,50,14,1,28,1,7,3,0,80,76,281,15,"Alex Kirilloff",20325,666135
"Trevor Larnach","MIN",58,212,8,26,40,1,0.12735849,0.339622641,0.202185792,0.295238095,0.213114754,0.311320754,0.415300546,0.3131395228101179,0.323,98.47581039817416,0.23199106147512794,-0.1551840514757291,-5.118032455444336,0.20062002281411356,26,21,7,3,27,1,0,2,0,72,39,183,15,"Trevor Larnach",21501,663616
"Nick Maton","DET",93,293,8,29,32,1,0.129692832,0.249146757,0.13253012,0.205882352,0.172690763,0.287671232,0.305220883,0.26838142601485104,0.285,67.96507143074855,-0.4486248670145869,-11.695295031278427,-8.875709235668182,-1.047277665644822,26,26,9,0,38,1,3,2,1,73,43,249,15,"Nick Maton",21635,665155
"Alek Thomas","ARI",125,402,9,51,39,9,0.047263681,0.213930348,0.144385026,0.273049645,0.229946524,0.2725,0.37433155,0.2781827608146763,0.291,70.38324404954791,4.812919166404754,-9.936740435953546,-0.9094122648239136,0.2811191821030312,23,55,17,5,19,1,4,3,2,86,86,374,15,"Alek Thomas",23792,677950
"Josh Smith","TEX",90,232,6,29,15,1,0.10775862,0.237068965,0.143589744,0.222222222,0.184615384,0.304347826,0.328205128,0.28699313194855397,0.321,79.69815315033688,0.260617611464113,-5.382980902806016,-2.1159767359495163,0.04720788494269085,25,21,8,1,25,0,9,1,2,55,36,195,15,"Josh Smith",26396,669701
"Vinnie Pasquantino","KCR",61,260,9,24,26,0,0.096153846,0.119230769,0.190476191,0.25,0.246753246,0.324324324,0.437229437,0.32683745548418985,0.35,102.85305136946383,-2.1135603971779346,-1.224736919866857,-6.887770056724548,0.08197276822253435,25,31,17,0,25,2,2,1,0,31,57,231,15,"Vinnie Pasquantino",27676,686469
"Ji Man Choi","- - -",39,117,6,12,13,0,0.085470085,0.299145299,0.221153846,0.169230769,0.163461538,0.239316239,0.384615384,0.266868715102856,0.349,64.04812192990344,-0.09987660637125373,-5.310934544487148,-3.5582458674907684,-0.48781440255219205,32,6,5,0,10,0,1,2,0,35,17,104,14,"Ji Man Choi",5452,596847
"Matt Carpenter","SDP",76,237,5,18,31,1,0.17299578,0.282700421,0.143617022,0.231404958,0.175531914,0.322033898,0.319148936,0.29258575252557206,0.309,85.37908048256787,-0.8243156452663243,-5.117123899464044,-7.049416959285736,-0.40985165523789147,37,16,12,0,41,0,2,5,0,67,33,188,14,"Matt Carpenter",8090,572761
"Starling Marte","NYM",86,341,5,38,28,24,0.046920821,0.202346041,0.076190476,0.302904564,0.247619047,0.300884955,0.323809523,0.2778317305815996,0.312,75.3241706674943,3.636854287236929,-6.787390345738151,-7.691524982452393,-0.28790420609157596,34,65,7,1,16,1,8,0,2,69,78,315,14,"Starling Marte",9241,516782
"Luke Maile","CIN",78,199,6,17,25,2,0.070351758,0.246231155,0.156424581,0.29032258,0.234636871,0.308080808,0.391061452,0.3069737827537036,0.315,84.81833601759445,-0.8235590192489326,-4.566309796302187,2.065319538116455,0.42516326137639165,32,26,10,0,14,0,5,0,1,49,42,179,14,"Luke Maile",13355,571912
"Mike Tauchman","CHC",108,401,8,64,48,7,0.139650872,0.21446384,0.12462908,0.31300813,0.252225519,0.3625,0.376854599,0.32999701980958906,0.341,109.32161879635142,0.14537396933883429,4.776154185156082,-1.7726962566375732,1.658778027797929,32,59,18,0,56,1,4,3,1,86,85,337,14,"Mike Tauchman",15274,643565
"Kris Bryant","COL",80,335,10,36,31,0,0.086567164,0.202985074,0.133333333,0.27027027,0.233333333,0.313432835,0.366666666,0.3019182459631963,0.323,74.76277930573708,-1.976378947030753,-12.45019133814018,-10.512802124023438,-1.1542536475460172,31,50,10,0,29,0,6,0,0,68,70,300,14,"Kris Bryant",15429,592178
"Amed Rosario","- - -",142,545,6,70,58,15,0.053211009,0.181651376,0.115686274,0.31372549,0.262745098,0.304587155,0.378431372,0.2970086388631698,0.305,87.44055910256837,0.5677243932150304,-7.673832730449703,-6.8684554398059845,0.41249717777921036,27,95,25,8,29,0,3,3,0,99,134,510,14,"Amed Rosario",15518,642708
"Edmundo Sosa","PHI",104,300,10,34,30,4,0.026666666,0.246666666,0.17562724,0.306122448,0.250896057,0.292929292,0.426523297,0.30937864061959264,0.292,92.3473323797287,0.6053418274968863,-2.2388086065078894,2.7422921657562256,1.0671243569075608,27,43,15,2,8,0,9,1,2,74,70,279,14,"Edmundo Sosa",17022,624641
"Andrew Benintendi","CHW",151,621,5,72,45,13,0.083735909,0.14331723,0.09430605,0.301486199,0.261565836,0.325806451,0.355871886,0.2989925690782749,0.31,87.48942370842818,1.6198240276426077,-7.689143044577406,-17.085347652435303,-0.34249422847527505,28,106,34,2,52,5,3,3,1,89,147,562,14,"Andrew Benintendi",17901,643217
"Harrison Bader","- - -",98,344,7,44,40,20,0.049418604,0.171511627,0.115987461,0.260700389,0.231974921,0.274052478,0.347962382,0.27077067002610633,0.288,67.82164759422402,3.5442272895015776,-9.837561693033159,7.55803582072258,0.9502068240512919,29,53,12,2,17,0,3,4,1,59,74,319,14,"Harrison Bader",18030,664056
"Zack Short","DET",112,253,7,17,33,5,0.110671936,0.260869565,0.135746606,0.255033557,0.203619909,0.292,0.339366515,0.2812054672241211,0.297,76.85369548952966,-0.37739512836560607,-7.394125070113455,-2.2146692276000977,-0.09121988806881912,28,29,9,0,28,0,0,1,3,66,45,221,14,"Zack Short",19562,670097
"Jake Meyers","HOU",112,341,10,42,33,5,0.076246334,0.258064516,0.155339806,0.283018867,0.226537216,0.296187683,0.381877022,0.2967231222960956,0.283,87.96183875184926,0.7333792755380273,-4.1852842396786,5.004823565483093,1.250213601997295,27,43,16,1,26,0,5,1,0,88,70,309,14,"Jake Meyers",20308,676694
"Nick Pratto","KCR",95,345,7,33,35,1,0.084057971,0.4,0.120915033,0.387878787,0.232026143,0.307246376,0.352941176,0.2922545680101367,0.278,78.88289402142107,-1.4023409900255501,-10.131774730002792,-8.714816093444824,-0.6971371254669883,24,48,16,0,29,0,6,4,0,138,71,306,14,"Nick Pratto",22117,668472
"Akil Baddoo","DET",112,357,11,40,34,14,0.117647058,0.249299719,0.153846154,0.267605633,0.217948717,0.309859154,0.371794871,0.2990595152965686,0.301,89.22872756043986,3.5669093462638557,-1.0406167653242075,-3.4938233494758606,0.7711547133768217,24,43,13,1,42,2,0,1,2,89,68,312,14,"Akil Baddoo",22168,668731
"Maikel Garcia","KCR",123,515,4,59,50,23,0.073786407,0.22330097,0.086206896,0.343661971,0.271551724,0.322957198,0.35775862,0.2987392431103302,0.319,83.37756447423375,1.310988367535174,-8.946344857022122,11.91853642463684,2.061109611042949,23,98,20,4,38,0,2,10,1,115,126,464,14,"Maikel Garcia",22715,672580
"Yasmani Grandal","CHW",118,405,8,33,33,0,0.088888888,0.212345679,0.104683196,0.284132841,0.234159779,0.308641975,0.338842975,0.28788576459530557,0.282,79.79105406562522,-3.846287094987929,-13.653176180510624,0.2535513639450073,0.051620339725334474,34,63,14,0,36,1,4,2,0,86,85,363,13,"Yasmani Grandal",11368,518735
"Jace Peterson","- - -",134,430,6,35,37,15,0.109302325,0.23488372,0.096256685,0.27037037,0.211229946,0.303738317,0.307486631,0.27471115989304484,0.287,73.48905407428555,2.1021210681647062,-11.789841140075666,1.1214998215436935,0.4057287259670468,33,59,10,4,47,2,4,3,2,101,79,374,13,"Jace Peterson",12325,607054
"Jorge Mateo","BAL",116,350,7,58,34,32,0.062857142,0.234285714,0.122641509,0.267241379,0.216981132,0.26744186,0.339622641,0.2651500433336857,0.289,67.15117636644993,6.127590500283986,-7.648324170765985,2.4035171270370483,0.6763320752248887,28,46,14,2,22,0,1,3,5,82,69,318,13,"Jorge Mateo",17273,622761
"DJ Stewart","NYM",58,185,11,21,26,1,0.081081081,0.302702702,0.2625,0.29787234,0.24375,0.333333333,0.50625,0.3580747849302865,0.339,129.11784444280002,-0.1174434251151979,6.555991161551798,-4.91527247428894,0.7907079464234316,29,19,9,0,15,0,7,1,1,56,39,160,13,"DJ Stewart",17766,621466
"Andrew Knizner","STL",70,241,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.2875,0.424107142,0.30572872385382655,0.286,91.96896829627809,-1.570541299879551,-3.9683075380991575,-4.013163864612579,0.021031925653089423,28,33,11,0,12,0,3,1,1,62,54,224,13,"Andrew Knizner",19514,668800
"TJ Friedl","CIN",138,556,18,73,66,27,0.084532374,0.161870503,0.18852459,0.308093994,0.278688524,0.352189781,0.467213114,0.3526914141513748,0.289,115.46671261726016,6.043592773377895,16.69706714758796,3.7620060443878174,3.9248161289342884,27,88,22,8,47,1,10,3,8,90,136,488,13,"TJ Friedl",19522,670770
"Gavin Sheets","CHW",118,344,10,24,43,1,0.081395348,0.191860465,0.128617363,0.221757322,0.202572347,0.26744186,0.33118971,0.2609565047144193,0.267,61.12579376613504,-1.016643905080855,-17.039965719419396,-9.531884670257568,-1.4709073707022027,27,43,10,0,28,2,1,4,0,66,63,311,13,"Gavin Sheets",19901,657757
"Kyle Isbel","KCR",91,313,5,45,34,7,0.054313099,0.188498402,0.140410959,0.282608695,0.239726027,0.282051282,0.380136986,0.2860939934467658,0.289,74.61286475480343,2.7435416798107326,-6.777634742619409,6.839224576950073,1.0786862817087395,26,41,22,2,17,0,1,2,1,59,70,292,13,"Kyle Isbel",21614,664728
"Jordan Diaz","OAK",90,293,10,20,27,0,0.058020477,0.23549488,0.143382353,0.257731958,0.220588235,0.273037542,0.363970588,0.27790844277717147,0.285,77.33305288691493,-1.2138837832026184,-9.17168763035623,-7.97403359413147,-0.7057169976221789,22,41,9,0,17,0,3,1,0,69,60,272,13,"Jordan Diaz",22650,672478
"Gabriel Moreno","ARI",111,380,7,33,50,6,0.076315789,0.197368421,0.123167155,0.338345864,0.284457478,0.339473684,0.407624633,0.324646742720353,0.314,101.53196221865612,-2.6080090338364244,-1.886818347745635,11.862070560455322,2.282803660632963,23,70,19,1,29,0,3,7,0,75,97,341,13,"Gabriel Moreno",22664,672515
"Davis Schneider","TOR",35,141,8,23,20,1,0.14893617,0.304964539,0.327586207,0.369230769,0.275862068,0.404255319,0.603448275,0.4237777472387814,0.355,175.83007169197728,-0.27680120430886745,12.534497510088462,1.8178300559520721,1.9143373630347271,24,11,12,1,21,0,4,0,0,43,32,116,13,"Davis Schneider",23565,676914
"Jarren Duran","BOS",102,362,8,46,40,24,0.066298342,0.248618784,0.186746988,0.381355932,0.295180722,0.346260387,0.48192771,0.3536087824238671,0.319,120.08901634838955,7.210649915039539,15.924294082752354,-3.2305735163390636,2.506237159345863,26,54,34,2,24,1,3,2,0,90,98,332,13,"Jarren Duran",24617,680776
"Casey Schmitt","SFG",90,277,5,28,30,2,0.046931407,0.234657039,0.118577075,0.252688172,0.205533596,0.255474452,0.324110671,0.25399576529969264,0.282,57.78991343785489,-0.8083468480035663,-15.293212442712754,0.17754971981048584,-0.568341622206301,24,32,15,0,13,0,5,3,3,65,52,253,13,"Casey Schmitt",27577,669477
"Oscar Colás","CHW",75,263,5,32,19,4,0.045627376,0.269961977,0.097959184,0.280701754,0.21632653,0.25670498,0.314285714,0.24900076412237607,0.264,52.83900789787362,-0.4848936330527067,-15.346688389313545,-3.9878193140029907,-1.0267771285518303,24,39,9,0,12,1,2,2,2,71,53,245,13,"Oscar Colas",30162,693049
"Kevin Pillar","ATL",81,206,9,29,32,4,0.029126213,0.242718446,0.187817259,0.255319148,0.228426395,0.247572815,0.416243654,0.279591499601753,0.295,71.77187277266694,0.7421400398015976,-6.46176110223115,2.2147696018218994,0.2747844714567774,34,26,10,0,6,0,0,3,0,50,45,197,12,"Kevin Pillar",12434,607680
"Tyrone Taylor","MIL",81,243,10,36,35,9,0.03292181,0.226337448,0.212121212,0.263473053,0.233766233,0.267489711,0.445887445,0.3022426673414285,0.304,87.78209585339793,3.7821443011052907,0.1040619806080616,1.8242313861846924,1.0159883669928598,29,26,17,1,8,0,3,1,0,55,54,231,12,"Tyrone Taylor",13675,621438
