Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Blaze Alexander","ARI",74,266,7,31,28,4,0.082706766,0.32330827,0.152173913,0.333333333,0.230434782,0.323193916,0.382608695,0.31340044510228554,0.3030660928894277,99.29029533222675,-1.043053848668933,-1.2667989337016872,2.6896703243255615,1.0510787634599086,26,33,12,1,22,0,10,1,3,86,53,230,19,"Blaze Alexander",23789,677942
"Pedro Pagés","STL",112,389,11,38,45,0,0.048843187,0.275064267,0.132963989,0.292682926,0.229916897,0.272020725,0.362880886,0.2755867348088847,0.2588126297396515,76.51890535673009,-2.6892267502844334,-13.515080259682986,15.892221331596375,1.5674217019818215,26,57,15,0,19,1,3,3,3,107,83,361,19,"Pedro Pages",25782,686780
"Masyn Winn","STL",129,537,9,72,51,9,0.063314711,0.189944134,0.109979634,0.30104712,0.252545824,0.310280373,0.362525458,0.29734385303247757,0.28628965003468165,91.42323105092078,1.5619990415871143,-3.896738354648252,20.179617404937744,3.4939654299024294,23,88,27,0,34,0,8,2,2,102,124,491,19,"Masyn Winn",27479,691026
"Jasson Domínguez","NYY",123,429,10,58,47,23,0.095571095,0.268065268,0.131233596,0.338461538,0.257217847,0.331002331,0.388451443,0.31590064775163884,0.3063527401362624,103.28416604917238,3.019795522093773,4.680357058746476,-12.788031578063965,0.6814782515138412,22,69,18,1,41,1,3,4,0,115,98,381,19,"Jasson Dominguez",28080,691176
"Nolan Schanuel","LAA",132,564,12,64,53,5,0.104609929,0.125886524,0.125,0.286063569,0.264344262,0.352941176,0.389344262,0.32701259369910085,0.32759953231262645,108.6323906181347,-1.2181774862110615,4.52011608389948,-10.130061000585556,1.4125151291435136,23,93,23,1,59,4,10,4,3,71,129,488,19,"Nolan Schanuel",33189,694384
"Jac Caglianone","KCR",62,232,7,19,18,1,0.077586206,0.224137931,0.138095238,0.17218543,0.157142857,0.237068965,0.295238095,0.23904945598594074,0.3214546400925209,46.1993112824252,0.12418957240879536,-14.587020426540231,-8.731313705444336,-1.5686226778704748,22,19,6,1,18,0,4,0,0,52,33,210,19,"Jac Caglianone",35041,695506
"Starling Marte","NYM",98,329,9,37,34,7,0.0668693,0.20668693,0.13993174,0.318181818,0.269624573,0.335365853,0.409556313,0.3261936228813195,0.3187151247738329,112.33931793249997,-1.589172588661313,3.222335918986161,-7.523782849311829,0.6798701741514366,36,56,14,0,22,0,9,4,1,68,79,293,18,"Starling Marte",9241,516782
"Jeff McNeil","NYM",122,462,12,42,54,3,0.106060606,0.119047619,0.167919799,0.25297619,0.243107769,0.334782608,0.411027568,0.3237252002745344,0.3301513404176946,110.64836906214204,-0.005053266882896423,5.825627662215934,-0.5140918642282486,2.1161492184976627,33,59,21,5,49,4,8,4,2,55,97,399,18,"Jeff McNeil",15362,643446
"Danny Jansen","- - -",98,337,14,38,36,0,0.12462908,0.255192878,0.184027778,0.252631578,0.215277777,0.321428571,0.399305555,0.31808197657976833,0.2997053117894415,103.08123936572649,-1.0504701044410467,0.18327544359144632,0.9467727839946747,1.293373292580534,30,37,11,0,42,0,4,2,1,86,62,288,18,"Danny Jansen",16535,643376
"Pavin Smith","ARI",87,288,8,36,28,2,0.142361111,0.319444444,0.176229508,0.376712328,0.258196721,0.362369337,0.434426229,0.3478144342665906,0.3190264134973913,122.86498466700075,-2.0176172759383917,5.787107773359244,-8.564707398414612,0.6962090882598769,29,37,17,1,41,1,0,2,0,92,63,244,18,"Pavin Smith",19892,656976
"Dane Myers","MIA",106,333,6,29,31,18,0.069069069,0.231231231,0.091205212,0.293333333,0.234527687,0.291291291,0.325732899,0.2747963103088173,0.30901024140507344,72.48842300646942,0.9493979085236788,-9.908704280349884,-1.601671189069748,-0.04407687414730255,29,56,10,0,23,0,2,1,0,77,72,307,18,"Dane Myers",22054,667472
"Davis Schneider","TOR",82,227,11,33,31,3,0.158590308,0.26431718,0.202127659,0.279661016,0.234042553,0.36123348,0.436170212,0.3511749143642476,0.3230266487020753,127.05872697840208,0.2901664860546589,7.529620149103762,-2.6375852823257446,1.300040455769879,26,28,5,0,36,0,2,1,0,60,44,188,18,"Davis Schneider",23565,676914
"Michael Toglia","COL",88,337,11,22,32,3,0.083086053,0.391691394,0.163398693,0.284848484,0.189542483,0.258160237,0.352941176,0.26516476816205836,0.2705210260598056,53.578620833314474,-0.48687123879790306,-19.028255123724968,-13.368740558624268,-2.1674229543464865,26,31,15,1,28,2,1,2,0,132,58,306,18,"Michael Toglia",25845,669911
"Coby Mayo","BAL",85,294,11,30,28,3,0.091836734,0.285714285,0.171102661,0.273809523,0.216730038,0.299319727,0.387832699,0.302706112464269,0.287138481662698,94.51109344164621,0.8551065940409899,-1.0468725166630755,-6.751398146152496,0.23764625748606083,23,34,12,0,27,0,4,0,0,84,57,263,18,"Coby Mayo",28312,691723
"Jung Hoo Lee","SFG",150,617,8,73,55,10,0.07617504,0.115072933,0.141071429,0.290721649,0.266071428,0.327390599,0.407142857,0.3199864445281376,0.3199388953728404,107.17950801800322,3.491826741024852,8.742005065689215,-5.675601005554199,2.414085828731691,26,98,31,12,47,0,6,4,0,71,149,560,18,"Jung Hoo Lee",33824,808982
"Javier Báez","DET",126,437,12,55,57,5,0.022883295,0.249427917,0.14148681,0.317725752,0.256594724,0.282110091,0.398081534,0.2933799858213565,0.27080890173199534,86.39152316600318,1.2592516746371984,-5.749868886114217,4.661500334739685,1.4278181568872839,32,75,17,3,10,0,6,3,0,109,107,417,17,"Javier Baez",12979,595879
"Jake Bauers","MIL",86,218,7,28,28,8,0.14678899,0.270642201,0.163934426,0.305084745,0.234972677,0.353211009,0.398907103,0.3328795608836934,0.3561049920541269,114.37296019969206,1.0533611997961998,4.766976584883006,-4.142978310585022,0.8059453307462663,29,27,9,0,32,1,2,1,0,59,43,183,17,"Jake Bauers",15194,641343
"Mike Tauchman","CHW",93,385,9,44,40,0,0.116883116,0.223376623,0.137313433,0.327800829,0.262686567,0.355844155,0.4,0.3351602622440883,0.32100675503412884,115.16596309928401,-2.3686657585203648,4.513154086842394,-4.257829189300537,1.3821439254031485,34,61,17,1,45,0,4,1,0,86,88,335,17,"Mike Tauchman",15274,643565
"Eli White","ATL",105,271,10,43,35,10,0.040590405,0.258302583,0.171875,0.282485875,0.234375,0.27037037,0.40625,0.28965039080403554,0.3102963622589683,83.53405311581214,1.508448263630271,-3.780267254320978,1.3380272388458252,0.6726501949909214,31,39,8,3,11,1,2,1,1,70,60,256,17,"Eli White",19346,642201
"Josh Lowe","TBR",108,435,11,56,40,18,0.075862068,0.250574712,0.146464647,0.273381294,0.219696969,0.283410138,0.366161616,0.28390897228866474,0.2975606873978016,79.23583920647684,2.807776764035225,-7.837972057915202,-8.312418699264526,-0.12025947796155301,27,53,21,2,33,1,3,2,1,109,87,396,17,"Josh Lowe",19953,666139
"Alexander Canario","PIT",87,234,6,25,20,3,0.072649572,0.341880341,0.12037037,0.312977099,0.217592592,0.273504273,0.337962962,0.269562030195171,0.29489967150565904,68.36028923912913,-2.4264012817293406,-11.201309201566476,-1.1289289593696594,-0.46496893795249583,25,34,6,1,17,0,0,1,0,80,47,216,17,"Alexander Canario",22842,672744
"JJ Bleday","ATH",98,344,14,48,39,1,0.104651162,0.264534883,0.19218241,0.251231527,0.211726384,0.293604651,0.403908794,0.3021012910625391,0.27634677552340325,89.83064103249279,-0.9430131167173386,-5.066120019021813,-8.133318662643433,-0.13885420294273448,27,34,17,0,36,2,0,1,0,91,65,307,17,"JJ Bleday",26368,668709
"Kyle Teel","CHW",78,297,8,38,35,3,0.124579124,0.259259259,0.138339921,0.360946745,0.272727272,0.375,0.411067193,0.34928126472073634,0.33664285814439926,124.89339324704478,-1.3183205649256706,7.395590516656627,0.7561754286289215,1.8801010114678025,23,50,11,0,37,0,5,1,1,77,69,253,17,"Kyle Teel",33549,691019
"Carlos Santana","- - -",124,474,11,49,54,7,0.109704641,0.191983122,0.106024096,0.25236593,0.219277108,0.308016877,0.325301204,0.2843584098221132,0.2901370364062126,81.67153940818149,-0.9565289560705423,-11.212973767148585,-2.1617400348186493,0.2988483186948917,39,69,11,0,52,1,3,4,0,91,91,415,16,"Carlos Santana",2396,467793
"Wilmer Flores","SFG",125,463,16,44,71,1,0.073434125,0.190064794,0.138424821,0.267295597,0.241050119,0.306695464,0.37947494,0.3020836701918369,0.28185430749670254,94.91553184268042,-3.505007989704609,-6.295114153922169,-11.334787428379059,-0.22764279326016168,33,75,10,0,34,0,7,3,0,88,101,419,16,"Wilmer Flores",5827,527038
"Travis d'Arnaud","LAA",69,231,6,16,21,0,0.056277056,0.32034632,0.145539906,0.268656716,0.197183098,0.255411255,0.342723004,0.26265415691194083,0.27081772775361035,64.29827203827708,-1.6304979771375656,-11.350666425087693,0.3414876461029053,-0.31276417100848347,36,23,13,0,13,0,4,1,0,74,42,213,16,"Travis d'Arnaud",7739,518595
"Enrique Hernández","LAD",93,256,10,30,35,0,0.0703125,0.265625,0.163793104,0.232704402,0.202586206,0.25490196,0.36637931,0.26833693630555094,0.28733900776059607,69.91373762624615,-1.3883975017815828,-10.516960343677964,0.48281705379486084,-0.15515861967369154,33,29,8,0,18,0,0,5,1,68,47,232,16,"Enrique Hernandez",10472,571771
"Rob Refsnyder","BOS",70,209,9,29,30,3,0.114832535,0.258373205,0.214285714,0.330578512,0.269230769,0.354066985,0.483516483,0.3591034584320508,0.3380052126370944,127.72064448780624,-0.45005349069833755,6.378397301490016,-3.8415200114250183,0.9956799772400587,34,28,12,0,24,1,1,2,0,54,49,182,16,"Rob Refsnyder",13770,608701
"Nathan Lukes","TOR",135,438,12,55,65,2,0.08675799,0.136986301,0.152061855,0.272727272,0.255154639,0.3225058,0.407216494,0.3169723537974146,0.3143581973805147,103.49786298601786,-1.347603514790535,0.4581126222168008,2.2768828868865967,1.8225182813857033,30,66,19,2,38,2,2,3,7,60,99,388,16,"Nathan Lukes",18123,664770
"Riley Adams","WSN",83,286,8,29,24,1,0.062937062,0.384615384,0.121673003,0.28275862,0.186311787,0.251748251,0.30798479,0.24997270899219112,0.27516819468715736,56.844576270938774,-0.26437950134277344,-14.892738975813655,-0.4511517286300659,-0.5962880336638204,29,33,8,0,18,0,5,0,0,110,49,263,16,"Riley Adams",19864,656180
"Gabriel Moreno","ARI",83,309,9,44,40,2,0.093851132,0.171521035,0.148014441,0.322580645,0.285198555,0.352750809,0.433212996,0.3396805127461751,0.34563456050685193,117.29298683781217,-0.4335886165499687,5.899603990387409,10.061397552490234,2.6848894355976687,25,57,12,1,29,3,1,2,0,53,79,277,16,"Gabriel Moreno",22664,672515
"Jared Triolo","PIT",107,376,7,41,24,13,0.103723404,0.202127659,0.129909366,0.273092369,0.226586102,0.310991957,0.356495468,0.2958116839008947,0.3104893058858892,86.34214621895569,2.1390413641929626,-3.947414955880233,6.132653832435608,1.5035338870857038,27,48,18,2,39,1,2,1,3,76,75,331,16,"Jared Triolo",25807,669707
"Patrick Bailey","SFG",135,452,6,47,55,1,0.066371681,0.294247787,0.102689487,0.307971014,0.222493887,0.276785714,0.325183374,0.26539691338049515,0.26412550821667014,69.7839235772586,-2.6212329547852278,-18.808394869021168,35.21536874771118,3.2173099924221304,26,64,18,3,30,0,3,6,4,133,91,409,16,"Patrick Bailey",27478,672275
"Caleb Durbin","MIL",136,506,11,60,53,18,0.059288537,0.098814229,0.130337078,0.265463917,0.256179775,0.333996023,0.386516853,0.31931711404508434,0.31196773218113194,105.08224794564076,2.325603999197483,5.373503000333258,3.6623765230178833,2.646978346617379,25,78,25,0,30,0,24,4,3,50,114,445,16,"Caleb Durbin",29646,702332
"Otto Kemp","PHI",62,218,8,26,28,2,0.055045871,0.307339449,0.177664974,0.306451612,0.233502538,0.298165137,0.411167512,0.3084820087896575,0.3098077686554795,95.29474705011386,-1.3212198354303837,-2.536940153489615,-6.620052337646484,-0.19477243176616033,25,27,11,0,12,0,7,2,0,67,46,197,16,"Otto Kemp",31792,805249
"Edouard Julien","MIN",64,208,3,13,12,0,0.10576923,0.29326923,0.104395605,0.310924369,0.219780219,0.309178743,0.324175824,0.28557353060026675,0.32908306029683726,80.5067774010295,-1.9845587704330683,-6.763366439473283,-8.142007112503052,-0.7924027027474981,26,27,10,0,22,0,2,1,1,61,40,182,15,"Edouard Julien",27534,666397
"Nolan Arenado","STL",107,436,12,48,52,3,0.064220183,0.112385321,0.139650873,0.241279069,0.23690773,0.288990825,0.376558603,0.2865840035180251,0.2892728507657707,84.05238809571821,-1.651036063209176,-9.891968494706944,3.75189208984375,0.855998338048947,34,64,18,1,28,4,3,4,0,49,95,401,14,"Nolan Arenado",9777,571448
"Elias Díaz","SDP",106,283,9,34,29,0,0.074204946,0.261484098,0.133333333,0.25,0.203921568,0.269784172,0.337254901,0.2691817435858061,0.2680733143199574,73.72194355132103,-3.4727409724146128,-12.286757946047269,6.5130405724048615,0.3726480472480552,34,36,7,0,21,0,2,0,5,74,52,255,14,"Elias Diaz",11680,553869
"Mitch Garver","SEA",87,290,9,29,30,3,0.103448275,0.275862068,0.133858268,0.261904761,0.208661417,0.296551724,0.342519685,0.2835025717230404,0.29777104466844184,86.36956945097877,-1.4974614717066288,-6.156326696354733,-4.2041977643966675,-0.038592901951556305,34,38,5,1,30,1,3,3,0,80,53,254,14,"Mitch Garver",15161,641598
"Austin Slater","- - -",65,160,5,22,13,1,0.06875,0.31875,0.155405405,0.29347826,0.216216216,0.270440251,0.371621621,0.2801097980085409,0.3324462684096804,77.60017416467028,-0.1392937544733286,-4.3634230124778774,-0.9422342777252197,0.02070605185087801,32,20,6,1,11,0,0,0,1,51,32,148,14,"Austin Slater",16153,596103
"Jake Meyers","HOU",104,381,3,53,24,16,0.081364829,0.175853018,0.081632653,0.352727272,0.291545189,0.353562005,0.373177842,0.3225737253405488,0.3247750684500373,107.328099103895,0.3685418553650379,3.659246351253986,5.4013988971710205,2.26894986438255,29,80,15,2,31,0,3,2,2,67,100,343,14,"Jake Meyers",20308,676694
"Isaac Collins","MIL",130,441,9,56,54,16,0.1292517,0.210884353,0.147849462,0.326007326,0.26344086,0.367579908,0.411290322,0.3444176029124761,0.3219453300982373,122.27689005395746,1.1645501982420683,12.808152322677547,-2.111692428588867,2.5956074069255513,27,64,22,3,57,0,6,3,3,93,98,372,14,"Isaac Collins",25477,686555
"Nick Gonzales","PIT",96,408,5,39,30,0,0.051470588,0.178921568,0.102362205,0.306188925,0.259842519,0.299019607,0.362204724,0.28886351690572853,0.2914648407507294,81.58242837354327,-0.4469345808029175,-9.353017543218703,4.6640098094940186,0.9091449057672858,26,73,18,3,21,0,2,4,0,73,99,381,14,"Nick Gonzales",27490,693304
"Trey Sweeney","DET",118,326,6,36,32,3,0.079754601,0.282208588,0.094594595,0.257425742,0.195945945,0.257668711,0.29054054,0.24450767735030754,0.24413010817307693,52.72521883682253,-0.671754214912653,-18.83609754645464,-1.2013325691223145,-0.90186468686306,25,44,6,2,26,0,0,4,0,92,58,296,14,"Trey Sweeney",29575,700242
"Sal Frelick","MIL",142,594,12,76,63,19,0.079124579,0.134680134,0.117424243,0.317460317,0.287878787,0.350936967,0.40530303,0.33226253764998975,0.2991080088158176,113.95027944107807,2.5296309497207403,12.350808397675232,2.811084747314453,3.573310517133806,25,117,20,3,47,0,7,5,3,80,152,528,14,"Sal Frelick",29622,686217
"Max Muncy","ATH",63,220,9,17,23,1,0.045454545,0.309090909,0.165048543,0.269230769,0.213592233,0.259090909,0.378640776,0.2767686456441879,0.26663692247922016,72.37992964195858,-0.2343458216637373,-7.396110324977592,-3.8352850675582886,-0.37424316851680134,22,28,7,0,10,0,3,1,0,68,44,206,14,"Max Muncy",29779,691777
"Daylen Lile","WSN",91,351,9,51,41,8,0.059829059,0.159544159,0.199376947,0.335907335,0.29906542,0.346704871,0.498442367,0.360405582411583,0.34783889639343435,132.49464609512847,1.6075522415339947,15.12557376490455,-13.066175937652588,1.4055552753807194,22,61,15,11,21,0,4,3,1,56,96,321,14,"Daylen Lile",29995,695734
"Kyle Farmer","COL",97,300,8,24,31,0,0.056666666,0.22,0.137184115,0.268292682,0.227436823,0.28,0.364620938,0.28216366449991864,0.2846084441114592,65.22341151090158,-1.4917737282812595,-13.857010504025748,-6.355144500732422,-1.046714438381039,34,41,14,0,17,0,4,2,0,66,63,277,13,"Kyle Farmer",14813,571657
"Miguel Andujar","- - -",94,341,10,36,44,1,0.049853372,0.143695014,0.152647975,0.348484848,0.317757009,0.351906158,0.470404984,0.3538973501499961,0.2979294703556941,124.62885828351988,-2.563908213749528,7.377581888862608,-8.16740494966507,1.107259201156026,30,74,17,1,17,1,1,2,0,49,102,321,13,"Miguel Andujar",15878,609280
"Paul DeJong","WSN",57,208,6,18,23,4,0.052884615,0.336538461,0.14507772,0.316666666,0.227979274,0.269230769,0.373056994,0.27778633855856383,0.2594580833728497,75.89780701292511,0.5468351524323225,-5.394911091040752,0.0639612078666687,0.16263821021798672,31,28,10,0,11,0,1,3,0,70,44,193,13,"Paul DeJong",18015,657557
"Jahmai Jones","DET",72,150,7,21,23,2,0.12,0.213333333,0.263565891,0.333333333,0.286821705,0.386666666,0.550387596,0.3988108642949354,0.39949191816701185,159.01890974601318,0.773636769503355,11.207737292750561,-5.86459481716156,1.0749902110671798,27,18,11,1,18,1,3,0,0,32,37,129,13,"Jahmai Jones",18872,663330
"Luke Raley","SEA",73,219,4,23,19,2,0.08675799,0.292237442,0.109289617,0.284482758,0.202185792,0.319444444,0.311475409,0.2905239509763541,0.3117283715142144,91.20633485347011,0.22751552052795887,-2.042279368808928,-3.782324433326721,0.17541714368316652,30,25,8,0,19,0,13,1,3,64,37,183,13,"Luke Raley",19354,670042
"Tommy Edman","LAD",97,377,13,49,49,3,0.050397877,0.161803713,0.156069364,0.234657039,0.225433526,0.27393617,0.38150289,0.28409642139647867,0.321309319154464,80.7094917400987,0.02997610718011856,-8.589467376741672,7.799860835075378,1.2025741110857233,30,51,13,1,19,0,6,5,1,61,78,346,13,"Tommy Edman",19470,669242
"TJ Friedl","CIN",152,685,14,82,53,12,0.118248175,0.167883211,0.117443868,0.301098901,0.260794473,0.364170337,0.378238341,0.33261985330679694,0.302874755859375,108.56034180948117,1.8275208808481693,8.777378117062694,-3.409656286239624,2.8810209503788444,29,113,22,2,81,0,16,5,4,115,151,579,13,"TJ Friedl",19522,670770
"Nico Hoerner","CHC",156,649,7,89,61,29,0.060092449,0.07550077,0.096828047,0.312614259,0.297161936,0.345146379,0.393989983,0.324089211722215,0.322042728394501,109.3889383665007,4.550334734842181,11.772299923786175,13.591584920883179,4.804329638431509,28,138,29,4,39,1,7,4,0,49,178,599,13,"Nico Hoerner",21479,663538
"José Caballero","- - -",126,370,5,52,36,49,0.127027027,0.264864864,0.111464968,0.323943661,0.235668789,0.338797814,0.347133757,0.3089980033577466,0.29557760884939144,97.03140276750113,5.6207573264837265,4.326187211472183,3.614683508872986,2.115639459454161,28,50,18,1,47,0,3,2,4,98,74,314,13,"Jose Caballero",23401,676609
"Tim Tawa","ARI",74,225,7,29,18,8,0.088888888,0.284444444,0.145728643,0.251908396,0.201005025,0.2735426,0.346733668,0.2730466036518593,0.28954119295687286,71.64661615523484,0.9647947512567043,-6.59624673957253,-0.7418568730354309,0.015151642845701849,26,25,8,0,20,0,1,3,2,64,40,199,13,"Tim Tawa",29571,694374
"Jakob Marsee","MIA",55,234,5,28,33,14,0.094017094,0.205128205,0.186602871,0.356687898,0.291866028,0.363247863,0.478468899,0.3633179086395818,0.34693859575132446,133.1285647262201,2.2405496295541525,11.428373980605341,1.7923710346221924,2.149216406583856,24,35,18,3,22,0,2,1,0,48,61,209,13,"Jakob Marsee",31370,805300
"Edmundo Sosa","PHI",89,261,11,30,39,1,0.038314176,0.214559386,0.193415638,0.314606741,0.275720164,0.307392996,0.469135802,0.33199099367230783,0.29005300998687744,111.39915774596037,-1.0530381072312593,2.4731662419052576,4.742519378662109,1.626735455636352,29,43,12,1,10,0,2,2,3,56,67,243,12,"Edmundo Sosa",17022,624641
"Dylan Moore","- - -",106,243,11,35,25,14,0.082304526,0.337448559,0.173515981,0.255813953,0.200913242,0.267489711,0.374429223,0.2795492525944494,0.26247895009233135,83.01343037223549,0.48674092534929514,-4.37827797795555,-5.003563731908798,-0.10400163363510291,32,28,5,0,20,0,1,3,0,82,44,219,12,"Dylan Moore",18042,664238
