Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Austin Hays","BAL",144,566,16,76,67,5,0.067137809,0.249116607,0.169230769,0.345108695,0.275,0.325088339,0.444230769,0.33000153144903943,0.309,112.1011642917227,-1.3044651015661657,6.902378680426498,-0.9346098899841309,2.5333728347317352,27,89,36,2,38,1,3,5,0,141,143,520,"Austin Hays",19363,669720
"Seiya Suzuki","CHC",138,583,20,75,74,6,0.101200686,0.222984562,0.2,0.341397849,0.285436893,0.3567753,0.485436893,0.3584527356871243,0.357,128.39788040408234,-1.9132657330483198,18.59707798684486,-6.317904770374298,3.1998106349863846,28,90,31,6,59,3,2,7,0,130,147,515,"Seiya Suzuki",30116,673548
"Carlos Correa","MIN",135,580,18,60,65,0,0.101724137,0.225862068,0.1692607,0.27173913,0.229571984,0.312068965,0.398832684,0.30857912423912326,0.327,95.31489818693828,-2.9108345224522054,-6.1667986013850244,4.439975738525391,1.81403074458933,28,69,29,2,59,3,4,3,0,131,118,514,"Carlos Correa",14162,621043
"Cal Raleigh","SEA",145,569,30,78,75,0,0.094903339,0.27768014,0.22417154,0.273006134,0.23196881,0.305799648,0.45614035,0.32618309536450346,0.33,113.1896405369903,-2.2276719980873168,6.764773294498848,17.257602095603943,4.344006679859145,26,65,23,1,54,1,1,1,0,158,119,513,"Cal Raleigh",21534,663728
"Leody Taveras","TEX",143,554,14,67,67,14,0.063176895,0.211191335,0.154598825,0.317708333,0.266144814,0.312159709,0.420743639,0.3159099365102834,0.319,99.74102423411509,2.69591704569757,2.524006915542812,2.4700992107391357,2.395187311627125,24,88,31,3,35,0,1,4,3,117,136,511,"Leody Taveras",18900,665750
"Javier Báez","DET",136,547,9,58,59,12,0.043875685,0.228519195,0.103921569,0.274406332,0.221568627,0.267399267,0.325490196,0.2606295612487164,0.279,62.592084044301764,2.277385342400521,-22.240523069528518,11.257454872131348,0.7780117183893307,30,82,18,4,24,0,9,3,0,125,113,510,"Javier Baez",12979,595879
"Amed Rosario","- - -",142,545,6,70,58,15,0.053211009,0.181651376,0.115686274,0.31372549,0.262745098,0.304587155,0.378431372,0.2970086388631698,0.305,87.44055910256837,0.5764797045849264,-7.665077419079807,-6.897830992937088,0.40936803632078733,27,95,25,8,29,0,3,3,0,99,134,510,"Amed Rosario",15518,642708
"Matt Chapman","TOR",140,581,17,66,54,4,0.106712564,0.283993115,0.184675835,0.319148936,0.239685658,0.330464716,0.424361493,0.3283698886632919,0.337,109.70079362026786,-0.7822264204733074,5.971072541792263,4.085153102874756,2.9924314318096528,30,64,39,2,62,1,8,2,0,165,122,509,"Matt Chapman",16505,656305
"Jeimer Candelario","- - -",140,576,22,77,70,8,0.092013888,0.220486111,0.21980198,0.291666666,0.251485148,0.335652173,0.471287128,0.3458680212497711,0.318,118.38144503044389,-0.16506514698266983,12.951514209890984,-0.09223699569702148,3.2339392574614054,29,63,39,3,53,1,13,4,0,127,127,505,"Jeimer Candelario",13621,600869
"Michael Harris II","ATL",138,539,18,76,57,20,0.046382189,0.187384044,0.184158416,0.334190231,0.293069306,0.330855018,0.477227722,0.3447199068699913,0.357,115.43292633711408,4.979986942838877,15.285165147891869,4.624632835388184,3.8116335376545982,22,94,33,3,25,1,5,3,1,101,148,505,"Michael Harris II",25931,671739
"Jorge Soler","MIA",137,580,36,77,75,1,0.113793103,0.243103448,0.261904761,0.271903323,0.25,0.34137931,0.511904761,0.36067214980721474,0.374,124.69021354098729,-2.8522624308243394,14.888459857051725,-16.631020545959473,1.7914335449020753,31,66,24,0,66,4,6,4,0,141,126,504,"Jorge Soler",14221,624585
"Cody Bellinger","CHC",130,556,26,95,97,20,0.071942446,0.15647482,0.218436874,0.319095477,0.306613226,0.356115107,0.5250501,0.3702150516441028,0.327,136.28315088097972,2.4483210588805377,27.44016177458321,-1.7738438248634338,4.443259939682986,27,97,29,1,40,3,5,12,0,87,153,499,"Cody Bellinger",15998,641355
"Hunter Renfroe","- - -",140,548,20,60,60,0,0.08029197,0.228102189,0.182730924,0.269662921,0.232931726,0.297445255,0.41566265,0.30803130501813264,0.289,92.12886524985554,-1.6112770037725568,-6.929169690140414,-8.302584514021873,0.35617267280024256,31,65,31,0,44,0,3,3,0,125,116,498,"Hunter Renfroe",15464,592669
"DJ LeMahieu","NYY",136,562,15,55,44,2,0.106761565,0.222419928,0.146881288,0.295264623,0.243460764,0.327402135,0.390342052,0.31456541429672924,0.322,98.78552739030756,-4.46946292091161,-5.287280832982846,-2.0530651807785034,1.1926227676412793,34,81,22,3,60,2,3,2,0,125,121,497,"DJ LeMahieu",9874,518934
"Shohei Ohtani","LAA",135,599,44,102,95,20,0.151919866,0.238731218,0.350100604,0.341853035,0.303822937,0.412457912,0.653923541,0.43348226798974615,0.427,179.4532030886358,2.4718035208061337,59.49752791397297,-14.475308418273926,6.540794459238571,28,73,26,8,91,21,3,3,0,143,151,497,"Shohei Ohtani",19755,660271
"Thairo Estrada","SFG",120,530,14,63,49,23,0.041509433,0.226415094,0.145454546,0.330578512,0.27070707,0.315094339,0.416161616,0.3163067152008893,0.292,99.56218817018184,1.8579863514751196,1.5705234401454033,15.338856220245361,3.4819448765410015,27,92,26,2,22,1,11,2,0,120,134,495,"Thairo Estrada",16426,642731
"Ke'Bryan Hayes","PIT",124,525,15,65,61,10,0.053333333,0.198095238,0.182186235,0.314814814,0.27125506,0.308571428,0.453441295,0.32418883972950563,0.321,100.26782099356663,-0.14846414513885975,0.02572551754467023,13.91391408443451,3.168868460449388,26,81,31,7,28,1,0,3,0,104,134,494,"Ke'Bryan Hayes",18577,663647
"Tim Anderson","CHW",123,524,1,52,25,13,0.04961832,0.232824427,0.050709939,0.322580645,0.245436105,0.286259541,0.296146044,0.25964631595229376,0.279,60.21767321641666,1.6233224109746516,-23.35446964786512,3.4427136182785034,-0.19109882979182768,30,100,18,2,26,0,3,2,0,122,121,493,"Tim Anderson",15172,641313
"Isaac Paredes","TBR",143,571,31,71,98,1,0.101576182,0.182136602,0.237804878,0.25698324,0.25,0.35201401,0.487804878,0.3622980900695988,0.315,135.90487801939136,-1.930830786935985,22.634473167082632,0.3689466416835785,4.249248027258466,24,68,24,0,58,0,20,1,0,104,123,492,"Isaac Paredes",20036,670623
"Jake Burger","- - -",141,540,34,71,80,1,0.059259259,0.275925925,0.268292682,0.284345047,0.25,0.309259259,0.518292682,0.34901223580042523,0.359,119.8647088113422,-0.7982589416205883,12.313941598402089,-8.405928492546082,2.231074140677473,27,60,28,1,32,0,12,4,0,149,123,492,"Jake Burger",22275,669394
"J.T. Realmuto","PHI",135,540,20,70,63,16,0.064814814,0.255555555,0.200408998,0.306547619,0.251533742,0.310408921,0.45194274,0.32398518479873084,0.334,102.13932844636409,-0.4030426503159106,1.0281222736065265,1.871957778930664,2.1188552302089954,32,70,28,5,35,3,9,5,0,138,123,489,"J.T. Realmuto",11739,592663
"Orlando Arcia","ATL",139,533,17,66,65,1,0.073170731,0.191369606,0.155737705,0.301075268,0.264344262,0.320825515,0.420081967,0.3213181553817377,0.307,99.74476247610708,-2.288196580018848,-2.4567316127465,8.258188962936401,2.384455427195946,28,87,25,0,39,0,3,3,0,102,129,488,"Orlando Arcia",13185,606115
"TJ Friedl","CIN",138,556,18,73,66,27,0.084532374,0.161870503,0.18852459,0.308093994,0.278688524,0.352189781,0.467213114,0.3526914141513748,0.289,115.46671261726016,6.04902633279562,16.702500707005683,3.7766225337982178,3.9260058418525925,27,88,22,8,47,1,10,3,8,90,136,488,"TJ Friedl",19522,670770
"Elias Díaz","COL",141,526,14,48,72,1,0.064638783,0.2243346,0.141975309,0.324022346,0.267489711,0.315589353,0.40946502,0.31418487440950515,0.296,82.9861328946502,-1.8472062768414617,-12.93403244613397,-5.119719505310059,-0.018044348745891114,32,90,25,1,34,0,2,4,0,118,130,486,"Elias Diaz",11680,553869
"Brandon Drury","LAA",125,523,26,61,83,0,0.047801147,0.26003824,0.235051546,0.307926829,0.26185567,0.305927342,0.496907216,0.33908995307882245,0.318,114.02782059105144,-2.8563223998062313,5.934398060962655,3.1013100147247314,2.6920454486108714,30,68,30,3,25,0,8,5,0,136,127,485,"Brandon Drury",11615,592273
"James Outman","LAD",151,567,23,86,70,16,0.119929453,0.319223985,0.188405798,0.342756183,0.248447204,0.352733686,0.436853002,0.34430457288300614,0.325,118.06143307005411,3.4194722366519272,16.106319834104426,4.460039258003235,3.9719757671160068,26,78,16,3,68,1,12,4,0,181,120,483,"James Outman",24770,681546
"Max Muncy","LAD",135,579,36,95,105,1,0.146804835,0.264248704,0.263485477,0.220735785,0.211618257,0.333333333,0.475103734,0.34425424171530683,0.364,118.02769185172782,-1.097652340773493,11.833497604112013,-5.087563395500183,2.6344967790180567,32,48,17,1,85,4,6,6,0,153,102,482,"Max Muncy",13301,571970
"J.D. Davis","SFG",144,546,18,61,69,1,0.095238095,0.278388278,0.164583334,0.319620253,0.247916666,0.325367647,0.4125,0.3212268446736476,0.323,102.8605651068289,-2.3730240711010993,-0.4381044108333745,3.384139358997345,2.1437673652894382,30,77,23,1,52,0,6,6,0,152,119,480,"J.D. Davis",16219,605204
"Tommy Edman","STL",137,528,13,69,47,27,0.066287878,0.159090909,0.150313153,0.274611398,0.248434237,0.306666666,0.39874739,0.30557404299273744,0.312,91.86527269485502,2.8313660165295005,-2.4896599634970933,8.387455940246582,2.3771207179552074,28,77,25,4,35,1,7,4,3,84,119,479,"Tommy Edman",19470,669242
"Matt Vierling","DET",134,530,10,63,44,6,0.083018867,0.211320754,0.127348643,0.32122905,0.260960334,0.328922495,0.388308977,0.31459067829630594,0.322,99.99371707096358,-0.18199951713904738,-0.18598949607018866,-0.3273000717163086,1.7638149422398206,26,89,21,5,44,1,5,1,1,112,125,479,"Matt Vierling",21558,663837
"Eddie Rosario","ATL",142,516,21,64,74,3,0.065891472,0.236434108,0.194560669,0.299703264,0.255230125,0.304854368,0.449790794,0.3222595267722579,0.317,100.37584295894861,-1.91222760733217,-1.671971421553867,-3.0830705165863037,1.2741870783978673,31,74,24,3,34,1,1,2,1,122,122,478,"Eddie Rosario",12155,592696
"Josh Jung","TEX",122,515,23,75,70,1,0.058252427,0.293203883,0.20083682,0.339869281,0.265690376,0.314563106,0.466527196,0.3341787888008414,0.337,112.40356620090084,-3.450491392519325,4.20347192099645,5.3203102350234985,2.7133187668593846,25,78,25,1,30,0,5,2,0,151,127,478,"Josh Jung",26299,673962
"Corey Seager","TEX",119,536,33,88,96,2,0.09141791,0.164179104,0.295597484,0.339779005,0.327044025,0.389925373,0.622641509,0.4185934797410042,0.412,170.91323881977186,-2.7869068044237792,42.75641349646186,1.9962029457092285,6.298165164510459,29,81,42,0,49,9,4,6,0,88,156,477,"Corey Seager",13624,608369
"Trent Grisham","SDP",153,555,13,67,50,15,0.135135135,0.277477477,0.153518123,0.264026402,0.198294243,0.314545454,0.351812366,0.29884223851290614,0.322,89.57332967851623,1.4577420502901077,-5.71123323054009,3.4100754261016846,1.6510248539666694,26,48,31,1,75,0,5,1,4,154,93,469,"Trent Grisham",18564,663757
"Mauricio Dubón","HOU",132,492,10,76,46,7,0.038617886,0.142276422,0.132762312,0.307692307,0.278372591,0.308943089,0.411134903,0.31056169063095157,0.303,97.5536537993064,0.6496629477478564,-0.792504200513525,2.473679780960083,1.8525095283622137,28,91,26,3,19,0,3,3,0,70,130,467,"Mauricio Dubon",16530,643289
"Josh Lowe","TBR",135,501,20,71,83,32,0.061876247,0.24750499,0.208154507,0.356923076,0.291845493,0.335329341,0.5,0.3540209194940173,0.341,130.16778966197364,4.775171810295433,22.884977708428885,-4.986188292503357,3.500510201492081,25,81,33,2,31,2,1,3,0,124,136,466,"Josh Lowe",19953,666139
"Enrique Hernández","- - -",140,508,11,57,61,4,0.066929133,0.190944881,0.120430108,0.272727272,0.236559139,0.289370078,0.356989247,0.281789268967668,0.272,72.23770640016828,-0.931321270763874,-17.863914786784388,-10.611395159270614,-1.1065346157348106,31,76,23,0,34,1,3,6,0,97,110,465,"Enrique Hernandez",10472,571771
"Tyler Stephenson","CIN",142,517,13,59,56,0,0.09090909,0.261121856,0.135483871,0.314465408,0.243010752,0.3172147,0.378494623,0.30509457877538737,0.314,83.55854740925551,-2.2761152968741953,-12.806619977205154,-11.292216420173645,-0.6513395095275525,26,78,20,2,47,2,4,1,0,135,113,465,"Tyler Stephenson",17988,663886
"Will Smith","LAD",126,554,19,80,76,3,0.113718411,0.160649819,0.176724138,0.277173913,0.260775862,0.359205776,0.4375,0.3449186309092287,0.35,118.47308785326047,-1.0971183408983052,11.581377083638642,8.72198623418808,3.9017029588490812,28,79,21,2,63,2,15,12,0,89,121,464,"Will Smith",19197,669257
"Zach McKinstry","DET",148,518,9,60,35,16,0.084942084,0.218146718,0.120689655,0.284057971,0.230603448,0.302325581,0.351293103,0.28896557857361876,0.312,82.23239876366637,1.0982455695047975,-9.929611704222841,3.248030573129654,1.1076340024269833,28,73,21,4,44,0,5,3,2,113,107,464,"Zach McKinstry",19392,656716
"Maikel Garcia","KCR",123,515,4,59,50,23,0.073786407,0.22330097,0.086206896,0.343661971,0.271551724,0.322957198,0.35775862,0.2987392431103302,0.319,83.37756447423375,1.3141047367826104,-8.943228487774686,11.913640260696411,2.059833043751383,23,98,20,4,38,0,2,10,1,115,126,464,"Maikel Garcia",22715,672580
"Brent Rooker","OAK",137,526,30,61,69,4,0.093155893,0.326996197,0.241900648,0.316981132,0.246220302,0.328897338,0.48812095,0.34824794133504233,0.343,126.08690114436891,-0.7619959316216409,15.679480523959388,-12.595266819000244,2.1088508765168035,28,63,20,1,49,1,10,4,0,172,114,463,"Brent Rooker",19627,667670
"Myles Straw","CLE",147,518,1,52,29,20,0.081081081,0.187258687,0.058441558,0.294594594,0.238095238,0.30078125,0.296536796,0.2684405096806586,0.272,68.0582929435455,3.251280838623643,-16.574050775498417,0.4343430995941162,0.1644932514748281,28,88,18,3,42,0,2,6,6,97,110,462,"Myles Straw",17620,664702
"Jurickson Profar","- - -",125,521,9,55,46,1,0.095969289,0.172744721,0.126361656,0.279452054,0.241830065,0.321153846,0.368191721,0.30448558376385615,0.306,78.06562674580942,-2.4474690235219896,-16.60480082791975,-16.816658914089203,-1.567415134740884,30,73,27,2,50,0,6,5,0,90,111,459,"Jurickson Profar",10815,595777
"Jake Cronenworth","SDP",127,522,10,54,48,6,0.088122605,0.185823754,0.148471616,0.266853932,0.229257641,0.311538461,0.377729257,0.3010838272258582,0.305,91.07605527815467,2.3651371425949037,-3.405793201276733,-6.600048869848251,0.7709200342691885,29,64,24,7,46,2,11,5,1,97,105,458,"Jake Cronenworth",18036,630105
"Bryce Harper","PHI",126,546,21,84,72,11,0.146520146,0.217948717,0.205689278,0.352024922,0.29321663,0.401098901,0.498905908,0.38421846887436056,0.399,142.51876888864786,-0.3175525367259979,28.442639516453873,-11.533834397792816,3.5360999251873224,30,83,29,1,80,8,5,4,0,119,134,457,"Bryce Harper",11579,547180
"Jonah Heim","TEX",131,501,18,61,95,2,0.079840319,0.191616766,0.179431072,0.289017341,0.258205689,0.317365269,0.437636761,0.3238717488392083,0.324,105.25953087827847,-0.6656974167563021,2.4916132244314237,20.017608404159546,3.9602509840525384,28,72,28,0,40,2,1,3,0,96,118,457,"Jonah Heim",16930,641680
"Eloy Jiménez","CHW",120,489,18,50,64,0,0.061349693,0.190184049,0.168859649,0.305475504,0.271929824,0.316973415,0.440789473,0.32472702499777384,0.314,105.32653919276933,-1.2763833776116371,1.8445648498156002,-13.097265720367432,0.5525021011570754,26,83,23,0,30,2,1,2,0,93,124,456,"Eloy Jimenez",17484,650391
"Jonathan India","CIN",119,529,17,78,61,14,0.098298676,0.206049149,0.162995594,0.280597014,0.244493392,0.338374291,0.407488986,0.3272954142161263,0.339,98.44163615671042,2.642484291922301,1.6212086044571956,-5.223191425204277,1.4332147797020742,26,71,23,0,52,0,16,7,0,109,111,454,"Jonathan India",21523,663697
"Josh Naylor","CLE",121,495,17,52,97,10,0.066666666,0.137373737,0.18141593,0.326203208,0.307522123,0.353535353,0.488938053,0.3535324135189684,0.346,127.03735666629375,-1.7833044985309243,14.252915562866576,-4.599068641662598,2.657797975954272,26,91,31,0,33,9,3,7,0,68,139,452,"Josh Naylor",18839,647304
"Esteury Ruiz","OAK",132,497,5,47,47,67,0.040241448,0.199195171,0.091314031,0.315028901,0.25389755,0.308641975,0.345211581,0.28950706499139056,0.271,85.37231217964835,8.321336326655,-0.3895962085300919,-4.31132972240448,1.233224940372521,24,84,24,1,20,1,16,1,4,99,114,449,"Esteury Ruiz",21780,665923
"Shea Langeliers","OAK",135,490,22,52,63,3,0.069387755,0.291836734,0.207589286,0.245614035,0.205357142,0.26789366,0.412946428,0.2902981190955614,0.297,85.9206091187636,0.11438445933163166,-8.151941464225787,-1.7185508012771606,0.6937570164657659,25,47,19,4,34,2,5,2,1,143,92,448,"Shea Langeliers",25816,669127
"Luis García Jr.","WSN",122,482,9,61,50,9,0.056016597,0.124481327,0.118568233,0.285714285,0.266219239,0.303534303,0.384787472,0.29678483083844187,0.308,84.86311095668994,-0.4305144501850009,-9.469134353255397,-1.5443456172943115,0.5349100489179992,23,88,18,4,27,1,0,7,1,60,119,447,"Luis Garcia Jr.",20391,671277
"Jack Suwinski","PIT",144,534,26,63,74,13,0.140449438,0.322097378,0.230425056,0.290196078,0.223713646,0.33895131,0.454138702,0.3412209205833593,0.346,111.68585846239868,2.0774409295991063,9.80816792557191,-1.6515438556671143,2.622695040139073,24,51,21,2,75,2,6,6,0,172,100,447,"Jack Suwinski",22244,669261
"Wander Franco","TBR",112,491,17,65,58,30,0.085539714,0.140529531,0.194570136,0.297222222,0.280542986,0.344195519,0.475113122,0.34886356577521466,0.364,126.59311475283064,2.8991054110229015,18.544383177678107,12.939396858215332,4.82092626619019,22,78,23,6,42,3,3,4,0,69,124,442,"Wander Franco",23667,677551
"Max Kepler","MIN",130,491,24,72,66,1,0.091649694,0.215885947,0.223744292,0.288461538,0.260273972,0.33197556,0.484018264,0.34840296060150366,0.362,122.91767208848633,-2.9877494242973626,10.495189634254398,0.793271541595459,2.8070995209951537,30,66,22,2,45,0,4,4,0,106,114,438,"Max Kepler",12144,596146
"Mark Canha","- - -",139,507,11,51,62,11,0.096646942,0.15581854,0.137931035,0.293447293,0.262068965,0.355029585,0.4,0.33282351717647357,0.323,110.64134082857414,1.0069266064092517,7.6907162112681124,-8.1961279977113,1.6674551392486394,34,77,25,1,49,1,17,6,0,79,114,435,"Mark Canha",11445,592192
"Randal Grichuk","- - -",118,471,16,65,44,2,0.061571125,0.203821656,0.19124424,0.308641975,0.267281105,0.320594479,0.458525345,0.3326977424021723,0.323,101.33034908538536,-1.7027965690940619,-0.7531881054485412,-9.725265830755234,0.5585315510971027,31,67,31,2,29,2,6,2,0,96,116,434,"Randal Grichuk",10243,545341
"J.D. Martinez","LAD",113,479,33,61,103,1,0.07098121,0.311064718,0.300925926,0.324324324,0.270833333,0.320754716,0.571759259,0.36935039064964326,0.369,134.85175294645947,-0.8469215845689178,19.834414779254576,-11.7905912399292,2.425091932514622,35,55,27,2,34,1,2,9,0,149,117,432,"J.D. Martinez",6184,502110
"Will Brennan","CLE",138,455,5,41,41,13,0.035164835,0.125274725,0.090277778,0.295698924,0.266203703,0.298901098,0.356481481,0.2850807145994494,0.305,79.59198371781514,-1.2589413649402559,-12.385087684777643,-2.647361993789673,0.0591611010931235,25,86,24,0,16,2,5,2,0,57,115,432,"Will Brennan",25660,686823
"LaMonte Wade Jr.","SFG",135,519,17,64,45,2,0.146435452,0.183044315,0.160839161,0.289719626,0.256410256,0.372815533,0.417249417,0.34713334462139755,0.36,120.22787269700966,-1.4795171115547419,11.526251631228575,-10.951106309890747,1.8158648499953345,29,77,14,2,76,3,6,4,4,95,110,429,"LaMonte Wade Jr.",18126,664774
"Triston Casas","BOS",132,502,24,66,65,0,0.139442231,0.250996015,0.226107226,0.316725978,0.263403263,0.366533864,0.489510489,0.3672996851205826,0.37,129.57848110529378,-2.961545626167208,14.829937950526688,-15.219101905822754,1.6803057041195082,23,66,21,2,70,2,1,2,0,126,113,429,"Triston Casas",22514,671213
"Willson Contreras","STL",125,495,20,55,67,6,0.103030303,0.224242424,0.203271028,0.311036789,0.264018691,0.358299595,0.467289719,0.3579757334249705,0.373,126.99453669491403,-1.536647322587669,15.017222472804665,-4.220320701599121,2.753834356626828,31,66,27,0,51,0,13,2,1,111,113,428,"Willson Contreras",11609,575929
